YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
83,01,01,01,133,05.3,06.3,01.10,12.50,07.10,999,1023.4,11.2,12.8,999.0,99.0
83,01,01,02,129,04.8,05.6,01.40,12.50,08.90,999,1023.4,11.1,12.9,999.0,99.0
83,01,01,03,128,04.0,04.9,01.30,12.50,08.90,999,1023.7,11.1,12.9,999.0,99.0
83,01,01,04,121,04.4,05.5,01.50,12.50,08.70,999,1024.1,10.7,12.9,999.0,99.0
83,01,01,05,095,06.6,08.2,01.30,12.50,08.30,999,1024.5,09.8,12.8,999.0,99.0
83,01,01,06,096,06.0,07.8,01.30,12.50,08.40,999,1024.5,08.8,12.7,999.0,99.0
83,01,01,07,098,04.7,06.0,01.60,12.50,09.00,999,1024.8,08.8,12.7,999.0,99.0
83,01,01,08,090,04.3,05.5,01.70,12.50,08.70,999,1024.8,08.5,12.7,999.0,99.0
83,01,01,09,092,05.7,06.8,01.50,12.50,08.70,999,1024.3,08.6,12.7,999.0,99.0
83,01,01,10,099,06.3,08.1,01.40,12.50,07.00,999,1024.4,07.9,12.8,999.0,99.0
83,01,01,11,103,06.5,07.8,01.50,12.50,06.50,999,1024.7,07.3,12.8,999.0,99.0
83,01,01,12,106,06.7,08.0,01.40,12.50,05.90,999,1024.7,07.3,12.8,999.0,99.0
83,01,01,13,097,05.4,06.7,01.50,12.50,06.90,999,1025.4,07.2,12.7,999.0,99.0
83,01,01,14,099,06.4,07.8,01.70,12.50,07.50,999,1025.6,06.8,12.8,999.0,99.0
83,01,01,15,101,06.4,08.2,01.50,12.50,06.10,999,1025.9,06.9,12.9,999.0,99.0
83,01,01,16,102,07.3,08.9,01.50,12.50,06.30,999,1026.6,06.2,13.0,999.0,99.0
83,01,01,17,102,06.7,08.5,01.60,12.50,06.70,999,1027.3,06.3,13.0,999.0,99.0
83,01,01,18,106,07.2,08.8,01.30,12.50,06.10,999,1027.7,06.8,12.9,999.0,99.0
83,01,01,19,098,07.0,08.4,01.60,12.50,06.30,999,1027.8,07.1,12.8,999.0,99.0
83,01,01,20,100,07.3,08.7,01.50,12.50,05.80,999,1026.8,07.9,12.9,999.0,99.0
83,01,01,21,100,06.9,08.4,01.30,12.50,05.60,999,1026.4,09.2,12.9,999.0,99.0
83,01,01,22,091,07.4,09.3,01.30,12.50,05.50,999,1025.6,09.6,12.9,999.0,99.0
83,01,01,23,097,05.9,07.3,01.20,12.50,05.30,999,1025.8,10.5,12.9,999.0,99.0
83,01,02,00,110,04.9,06.1,01.40,12.50,07.10,999,1026.2,11.5,12.9,999.0,99.0
83,01,02,01,098,04.2,05.3,01.20,12.50,06.90,999,1026.4,11.1,12.8,999.0,99.0
83,01,02,02,094,04.9,06.1,01.10,12.50,06.50,999,1026.5,10.5,12.8,999.0,99.0
83,01,02,03,094,05.2,06.1,01.00,12.50,06.70,999,1026.6,09.9,12.8,999.0,99.0
83,01,02,04,099,05.4,06.7,00.80,12.50,05.70,999,1026.7,09.1,12.8,999.0,99.0
83,01,02,05,093,06.1,07.4,01.00,12.50,05.50,999,1026.8,08.3,12.9,999.0,99.0
83,01,02,06,097,06.0,07.4,01.10,12.50,05.00,999,1027.0,07.8,12.9,999.0,99.0
83,01,02,07,095,07.3,08.6,01.00,12.50,04.70,999,1026.6,07.3,12.9,999.0,99.0
83,01,02,08,092,06.9,08.5,01.00,12.50,04.50,999,1026.6,06.7,12.9,999.0,99.0
83,01,02,09,092,05.1,07.1,01.10,12.50,05.30,999,1027.0,06.6,12.9,999.0,99.0
83,01,02,10,094,06.5,07.9,01.00,12.50,04.60,999,1026.8,07.0,12.9,999.0,99.0
83,01,02,11,097,07.0,08.8,00.90,12.50,04.10,999,1026.5,07.2,12.9,999.0,99.0
83,01,02,12,096,07.8,09.9,01.10,12.50,04.50,999,1026.3,06.7,12.9,999.0,99.0
