YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
97,01,05,21,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,05,22,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,05,23,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,00,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,01,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,02,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,03,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,04,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,05,999,99.0,99.0,2.81,8.33,6.35,999,1027.3,11.1,12.6,999.0,99.0
97,01,06,06,999,99.0,99.0,2.73,9.09,6.51,999,1027.6,10.9,12.6,999.0,99.0
97,01,06,07,999,99.0,99.0,2.68,9.09,6.57,999,1028.5,11.1,12.6,999.0,99.0
97,01,06,08,999,99.0,99.0,2.65,9.09,6.61,999,1029.2,11.1,12.5,999.0,99.0
97,01,06,09,999,99.0,99.0,2.55,9.09,6.66,999,1028.8,11.1,12.5,999.0,99.0
97,01,06,10,999,99.0,99.0,2.54,8.33,6.69,999,1029.0,11.2,12.5,999.0,99.0
97,01,06,11,999,99.0,99.0,2.49,8.33,6.50,999,1029.7,11.3,12.5,999.0,99.0
97,01,06,12,999,99.0,99.0,2.14,8.33,6.34,999,1030.1,11.2,12.4,999.0,99.0
97,01,06,13,999,99.0,99.0,2.01,7.69,6.49,999,1030.0,10.7,12.4,999.0,99.0
97,01,06,14,999,99.0,99.0,2.04,8.33,6.41,999,1030.6,10.9,12.4,999.0,99.0
97,01,06,15,999,99.0,99.0,2.08,7.69,6.41,999,1030.9,10.6,12.4,999.0,99.0
97,01,06,16,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,17,999,99.0,99.0,1.86,9.09,6.32,999,1030.8,10.9,12.5,999.0,99.0
97,01,06,18,999,99.0,99.0,1.91,9.09,6.41,999,1031.5,11.0,12.5,999.0,99.0
97,01,06,19,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,06,20,999,99.0,99.0,1.74,8.33,6.33,999,9999.0,11.4,12.5,999.0,99.0
97,01,06,21,999,99.0,99.0,1.71,8.33,6.20,999,1029.7,11.0,12.5,999.0,99.0
97,01,06,22,999,99.0,99.0,1.68,10.00,5.84,999,1029.0,11.7,12.5,999.0,99.0
97,01,06,23,999,99.0,99.0,99.00,99.00,99.00,999,1028.5,11.8,12.5,999.0,99.0
97,01,07,00,999,99.0,99.0,1.91,10.00,5.55,999,1028.4,11.9,12.5,999.0,99.0
97,01,07,01,999,99.0,99.0,1.92,7.14,5.32,999,1028.2,12.1,12.6,999.0,99.0
97,01,07,02,999,99.0,99.0,1.86,6.25,5.45,999,1028.1,12.1,12.6,999.0,99.0
97,01,07,03,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,07,04,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,07,05,999,99.0,99.0,1.78,7.69,5.83,999,1028.0,12.4,12.5,999.0,99.0
97,01,07,06,999,99.0,99.0,1.72,7.69,5.88,999,1028.4,12.3,12.5,999.0,99.0
97,01,07,07,999,99.0,99.0,1.87,7.69,6.08,999,1028.2,12.2,12.5,999.0,99.0
97,01,07,08,999,99.0,99.0,1.75,7.69,5.64,999,1027.6,12.0,12.5,999.0,99.0
97,01,07,09,999,99.0,99.0,1.85,8.33,5.90,999,1027.2,12.0,12.5,999.0,99.0
97,01,07,10,999,99.0,99.0,1.95,8.33,5.95,999,1027.3,11.8,12.5,999.0,99.0
97,01,07,11,999,99.0,99.0,2.01,7.69,6.12,999,1027.2,11.6,12.5,999.0,99.0
97,01,07,12,999,99.0,99.0,1.97,8.33,6.24,999,1026.6,11.8,12.5,999.0,99.0
97,01,07,13,999,99.0,99.0,1.85,8.33,5.83,999,1026.1,11.7,12.4,999.0,99.0
97,01,07,14,999,99.0,99.0,1.87,7.69,6.17,999,1025.8,10.8,12.4,999.0,99.0
97,01,07,15,999,99.0,99.0,1.96,8.33,6.30,999,1026.0,11.1,12.4,999.0,99.0
97,01,07,16,999,99.0,99.0,99.00,99.00,99.00,999,1026.3,11.2,12.3,999.0,99.0
97,01,07,17,999,99.0,99.0,1.98,14.29,6.78,999,1026.8,11.6,12.3,999.0,99.0
97,01,07,18,999,99.0,99.0,2.15,7.69,6.86,999,1027.1,11.8,12.4,999.0,99.0
97,01,07,19,999,99.0,99.0,2.12,14.29,7.27,999,1027.3,11.6,12.4,999.0,99.0
97,01,07,20,999,99.0,99.0,2.13,7.69,7.14,999,1026.4,11.7,12.6,999.0,99.0
97,01,07,21,999,99.0,99.0,2.13,14.29,7.32,999,1026.0,12.1,12.8,999.0,99.0
97,01,07,22,999,99.0,99.0,2.08,14.29,7.30,999,1025.4,12.1,12.8,999.0,99.0
97,01,07,23,999,99.0,99.0,2.51,14.29,8.01,999,1024.9,12.5,12.8,999.0,99.0
97,01,08,00,999,99.0,99.0,2.34,14.29,7.60,999,1024.6,12.6,12.9,999.0,99.0
97,01,08,01,999,99.0,99.0,2.59,14.29,8.11,999,1024.7,12.6,12.8,999.0,99.0
97,01,08,02,999,99.0,99.0,99.00,99.00,99.00,999,1024.7,12.6,12.8,999.0,99.0
97,01,08,03,999,99.0,99.0,99.00,99.00,99.00,999,1024.7,12.5,12.8,999.0,99.0
97,01,08,04,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,05,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,06,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,07,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,08,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,09,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,10,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,11,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,12,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,13,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,14,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,15,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,16,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,17,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,18,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
97,01,08,19,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
