YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2000,01,04,14,272,2.8,3.7,1.58,12.50,9.24,999,1030.7,11.7,11.9,7.5,99.0
2000,01,04,15,225,1.7,2.1,1.54,12.50,9.30,999,1030.8,11.7,11.9,7.6,99.0
2000,01,04,16,137,1.3,2.3,1.35,12.50,9.24,999,1030.9,11.7,11.9,7.6,99.0
2000,01,04,17,162,2.2,2.9,1.19,12.50,8.76,999,1031.5,11.0,11.9,8.2,99.0
2000,01,04,18,145,3.5,4.3,1.40,12.50,9.35,999,1031.7,10.7,11.9,8.8,99.0
2000,01,04,19,138,4.2,5.2,1.22,12.50,8.68,999,1032.0,10.2,11.9,8.8,99.0
2000,01,04,20,153,5.2,6.0,1.07,14.29,7.90,999,1031.2,10.1,11.9,9.0,99.0
2000,01,04,21,140,5.3,6.2,1.13,12.50,7.15,999,1030.5,10.0,11.9,9.3,99.0
2000,01,04,22,133,5.0,6.3,1.14,12.50,6.82,999,1029.6,10.0,11.8,9.6,99.0
2000,01,04,23,143,3.8,5.1,1.16,12.50,6.64,999,1029.4,10.2,11.8,9.9,99.0
2000,01,05,00,117,2.9,3.8,1.06,12.50,6.43,999,1029.4,10.2,11.7,9.9,99.0
2000,01,05,01,100,3.2,4.0,1.31,12.50,6.88,999,1029.4,10.0,11.8,9.8,99.0
2000,01,05,02,16,0.7,1.4,1.42,12.50,6.72,999,1029.3,10.2,11.8,10.0,99.0
2000,01,05,03,334,3.5,4.5,1.53,12.50,6.92,999,1029.5,10.7,11.8,10.1,99.0
2000,01,05,04,313,5.8,7.0,1.68,11.11,7.29,999,1029.2,11.4,11.8,9.5,99.0
2000,01,05,05,330,7.1,9.4,1.63,12.50,6.96,999,1029.5,11.3,11.8,10.1,99.0
2000,01,05,06,329,9.8,11.5,1.71,7.14,5.95,999,1029.3,11.3,11.8,9.4,99.0
2000,01,05,07,339,10.8,13.2,2.03,9.09,5.64,999,1029.0,11.3,11.7,7.8,99.0
2000,01,05,08,334,11.6,14.7,2.18,5.56,5.45,999,1028.5,11.0,11.7,6.9,99.0
2000,01,05,09,336,12.0,14.1,2.22,6.25,5.52,999,1028.4,10.7,11.6,6.8,99.0
2000,01,05,10,333,13.9,16.7,2.57,6.25,5.69,999,1027.9,10.6,11.6,6.1,99.0
2000,01,05,11,338,12.9,15.4,2.49,6.25,5.59,999,1027.8,10.5,11.6,5.7,99.0
2000,01,05,12,342,12.9,16.9,2.46,6.67,5.50,999,1027.7,10.4,11.8,5.6,99.0
2000,01,05,13,337,9.4,11.5,2.53,7.69,6.00,999,1027.8,9.8,11.8,4.8,99.0
2000,01,05,14,340,8.5,10.1,2.25,9.09,5.94,999,1027.6,9.9,12.0,4.5,99.0
2000,01,05,15,340,8.5,10.4,2.66,7.69,6.29,999,1027.7,9.9,12.0,4.8,99.0
2000,01,05,16,339,7.9,9.9,2.45,7.14,6.17,999,1028.2,10.1,12.0,4.1,99.0
2000,01,05,17,343,7.7,9.6,2.34,7.69,6.14,999,1027.9,10.3,12.0,4.5,99.0
2000,01,05,18,337,6.9,8.2,2.36,7.14,6.12,999,1028.3,10.4,12.0,4.1,99.0
2000,01,05,19,338,5.9,7.3,2.18,7.69,6.17,999,1028.5,10.3,12.0,4.4,99.0
2000,01,05,20,345,6.3,7.6,2.41,8.33,6.42,999,1027.5,10.7,12.1,4.3,99.0
2000,01,05,21,341,5.7,6.7,2.42,7.69,6.41,999,1026.6,11.2,12.1,4.3,99.0
2000,01,05,22,334,8.5,10.1,2.64,10.00,6.53,999,1026.0,11.2,12.1,5.7,99.0
2000,01,05,23,333,8.9,10.6,2.48,9.09,6.40,999,1025.9,11.4,12.1,6.7,99.0
2000,01,06,00,331,9.1,11.0,2.48,8.33,6.30,999,1025.7,11.5,12.0,6.9,99.0
2000,01,06,01,331,11.3,13.7,2.88,11.11,6.66,999,1025.0,11.3,12.0,7.4,99.0
2000,01,06,02,330,10.1,12.6,2.99,12.50,6.40,999,1025.0,11.3,11.9,7.9,99.0
2000,01,06,03,330,9.1,11.4,3.07,11.11,6.95,999,1025.3,11.4,11.8,8.4,99.0
2000,01,06,04,344,6.9,8.5,2.72,11.11,6.91,999,1025.4,11.6,11.8,8.9,99.0
2000,01,06,05,312,9.4,11.7,2.82,11.11,7.30,999,1025.3,11.0,11.8,8.5,99.0
2000,01,06,06,329,8.7,10.2,2.51,11.11,6.84,999,1025.7,11.0,11.8,8.6,99.0
2000,01,06,07,332,5.5,7.0,2.65,11.11,7.17,999,1025.8,11.0,11.7,8.6,99.0
2000,01,06,08,322,5.6,6.8,2.31,12.50,6.95,999,1025.8,10.9,11.7,8.6,99.0
2000,01,06,09,334,4.1,5.4,2.42,11.11,7.43,999,1026.1,10.9,11.7,8.4,99.0
2000,01,06,10,333,4.6,5.6,2.41,12.50,7.48,999,1026.3,10.6,11.7,8.4,99.0
2000,01,06,11,360,3.2,4.2,2.40,11.11,7.50,999,1026.6,10.5,11.7,7.9,99.0
2000,01,06,12,86,3.2,4.8,2.16,11.11,7.44,999,1026.5,10.7,11.6,8.9,99.0
2000,01,06,13,75,2.3,3.5,2.46,10.00,7.96,999,1026.8,10.3,11.6,6.3,99.0
2000,01,06,14,86,0.2,0.9,2.01,11.11,7.58,999,1027.3,10.1,11.6,6.0,99.0
2000,01,06,15,43,1.0,2.1,2.16,11.11,7.50,999,1027.8,10.4,11.6,6.4,99.0
2000,01,06,16,82,4.8,6.0,2.19,11.11,7.72,999,1027.8,9.8,11.6,6.1,99.0
2000,01,06,17,105,2.4,3.3,2.18,11.11,7.63,999,1028.8,10.4,11.6,6.2,99.0
2000,01,06,18,114,4.5,5.6,2.03,11.11,7.23,999,1028.9,10.8,11.6,9.0,99.0
2000,01,06,19,132,4.0,5.1,2.26,11.11,7.59,999,1029.5,10.8,11.7,9.1,99.0
2000,01,06,20,218,2.2,2.9,2.11,11.11,7.53,999,1028.9,11.1,11.7,8.4,99.0
2000,01,06,21,237,2.5,3.4,2.05,11.11,7.75,999,1028.2,11.1,11.8,8.6,99.0
2000,01,06,22,255,3.6,4.7,1.80,11.11,7.56,999,1027.7,10.9,11.8,8.2,99.0
2000,01,06,23,326,4.8,6.1,1.49,11.11,6.97,999,1028.1,10.8,11.8,8.4,99.0
2000,01,07,00,321,2.3,3.8,1.74,11.11,7.87,999,1028.1,10.8,11.8,8.2,99.0
2000,01,07,01,331,6.0,7.6,1.55,11.11,7.74,999,1028.3,10.6,11.9,8.2,99.0
2000,01,07,02,343,5.0,6.2,1.58,11.11,7.66,999,1028.3,10.5,11.9,8.3,99.0
2000,01,07,03,342,3.8,5.0,1.67,11.11,8.55,999,1028.4,11.0,11.9,7.6,99.0
2000,01,07,04,329,6.5,7.5,1.49,11.11,8.09,999,1028.8,11.0,11.9,8.4,99.0
2000,01,07,05,327,6.1,7.4,1.59,10.00,7.96,999,1028.8,11.0,11.9,8.7,99.0
2000,01,07,06,332,6.6,7.7,1.71,20.00,7.66,999,1029.0,10.9,11.8,8.9,99.0
2000,01,07,07,334,5.9,7.6,1.72,10.00,7.27,999,1029.0,10.8,11.8,8.9,99.0
2000,01,07,08,339,5.3,6.5,1.66,20.00,7.63,999,1028.9,10.8,11.7,8.9,99.0
2000,01,07,09,329,6.5,7.8,1.74,20.00,8.29,999,1028.5,10.8,11.8,8.7,99.0
2000,01,07,10,317,5.1,5.9,1.51,20.00,7.63,999,1028.1,10.6,11.8,8.5,99.0
2000,01,07,11,324,5.7,6.6,1.71,20.00,8.38,999,1028.2,10.5,11.8,8.6,99.0
2000,01,07,12,328,7.0,8.2,1.78,20.00,8.32,999,1027.7,10.4,11.8,8.9,99.0
2000,01,07,13,336,6.8,8.2,1.57,20.00,6.68,999,1027.8,10.6,11.8,8.9,99.0
2000,01,07,14,339,5.4,6.9,1.44,20.00,6.55,999,1027.4,10.4,11.8,8.7,99.0
2000,01,07,15,328,7.1,8.5,1.79,20.00,7.39,999,1027.7,10.6,11.8,8.6,99.0
2000,01,07,16,338,6.1,7.1,1.96,16.67,7.73,999,1027.7,10.7,11.8,8.7,99.0
2000,01,07,17,332,4.7,5.7,1.68,16.67,7.84,999,1028.8,10.7,11.8,7.7,99.0
2000,01,07,18,328,5.8,6.9,1.46,16.67,6.87,999,1028.9,10.9,11.8,8.9,99.0
2000,01,07,19,329,5.1,6.1,2.04,16.67,8.93,999,1028.3,10.8,11.8,9.2,99.0
2000,01,07,20,321,6.2,7.7,1.80,16.67,8.37,999,1027.6,10.3,11.8,9.2,99.0
2000,01,07,21,325,6.0,7.4,1.95,16.67,9.00,999,1026.7,10.4,11.8,9.4,99.0
2000,01,07,22,320,6.8,8.3,1.69,16.67,8.46,999,1026.1,10.4,11.8,9.7,99.0
2000,01,07,23,317,8.7,10.8,2.09,16.67,9.12,999,1026.4,10.3,11.8,9.9,99.0
2000,01,08,00,319,8.4,10.5,1.75,16.67,7.03,999,1026.1,10.4,11.8,10.0,99.0
2000,01,08,01,320,8.4,9.8,1.87,16.67,7.11,999,1025.9,10.7,11.8,10.1,99.0
2000,01,08,02,315,8.6,10.2,1.74,16.67,6.28,999,1025.5,10.3,11.7,9.9,99.0
2000,01,08,03,312,8.1,9.8,1.94,16.67,7.23,999,1025.4,10.0,11.7,9.9,99.0
2000,01,08,04,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
2000,01,08,05,316,10.7,12.8,1.68,16.67,5.99,999,1025.8,10.7,11.7,10.1,99.0
2000,01,08,06,322,8.9,10.7,1.90,16.67,6.02,999,1025.8,10.5,11.7,9.9,99.0
2000,01,08,07,323,9.9,12.1,1.89,16.67,6.26,999,1025.9,10.1,11.7,9.7,99.0
2000,01,08,08,323,8.5,10.1,1.71,16.67,5.74,999,1026.0,9.9,11.7,9.7,99.0
2000,01,08,09,323,8.9,11.0,2.08,16.67,7.05,999,1026.0,9.9,11.6,9.8,99.0
2000,01,08,10,321,7.4,8.8,1.66,16.67,6.51,999,1025.4,9.8,11.6,9.6,99.0
2000,01,08,11,326,8.3,10.1,1.63,14.29,5.86,999,1026.2,9.5,11.4,9.4,99.0
2000,01,08,12,322,7.2,8.9,1.72,16.67,6.60,999,1025.6,9.5,11.1,9.4,99.0
2000,01,08,13,326,7.4,8.8,1.76,14.29,6.06,999,1025.9,9.5,11.0,9.4,99.0
2000,01,08,14,315,6.4,7.8,1.64,14.29,6.71,999,1025.7,9.7,11.0,9.6,99.0
2000,01,08,15,330,6.6,7.9,1.65,14.29,7.28,999,1026.5,10.1,11.0,10.0,99.0
2000,01,08,16,332,6.9,8.0,1.64,14.29,7.06,999,1026.6,10.9,10.9,9.9,99.0
2000,01,08,17,330,6.3,8.1,1.62,14.29,6.91,999,1027.0,11.5,10.9,9.0,99.0
2000,01,08,18,319,5.5,6.8,1.82,14.29,7.69,999,1027.2,11.6,10.9,8.6,99.0
2000,01,08,19,309,6.2,7.4,1.72,14.29,7.40,999,1027.3,11.7,11.0,9.1,99.0
2000,01,08,20,314,8.0,9.5,1.96,14.29,8.03,999,1027.4,11.8,11.0,9.7,99.0
2000,01,08,21,308,8.0,9.8,1.91,14.29,7.56,999,1025.9,11.2,11.1,10.0,99.0
2000,01,08,22,312,9.4,11.8,2.04,14.29,7.53,999,1025.2,10.5,11.1,9.7,99.0
2000,01,08,23,316,10.2,12.1,2.23,14.29,7.24,999,1024.7,11.2,11.1,9.8,99.0
2000,01,09,00,320,10.0,12.6,2.46,16.67,7.60,999,1024.4,11.2,11.2,9.6,99.0
2000,01,09,01,321,10.3,12.4,2.15,16.67,6.42,999,1024.2,11.1,11.1,9.5,99.0
2000,01,09,02,318,9.9,12.0,2.44,14.29,7.49,999,1024.3,11.0,11.4,9.6,99.0
2000,01,09,03,316,10.5,12.7,2.04,14.29,6.21,999,1024.0,11.2,11.4,9.5,99.0
2000,01,09,04,320,11.0,13.2,2.32,14.29,6.16,999,1024.6,11.1,11.3,9.4,99.0
2000,01,09,05,327,12.0,14.6,2.08,14.29,5.74,999,1024.8,11.0,11.3,9.0,99.0
2000,01,09,06,330,11.4,13.8,2.28,14.29,6.02,999,1024.9,10.9,11.3,8.7,99.0
2000,01,09,07,329,12.6,15.1,2.35,12.50,5.86,999,1025.2,10.7,11.4,8.4,99.0
2000,01,09,08,324,10.9,13.0,2.26,12.50,5.46,999,1025.3,10.7,11.4,8.7,99.0
2000,01,09,09,325,10.8,12.6,2.30,12.50,5.97,999,1024.9,10.6,11.5,8.5,99.0
2000,01,09,10,319,10.5,12.5,2.11,12.50,5.71,999,1025.1,10.6,11.5,8.2,99.0
2000,01,09,11,324,9.3,11.2,2.36,12.50,6.30,999,1025.1,10.6,11.5,7.9,99.0
2000,01,09,12,321,11.8,13.5,2.56,14.29,6.74,999,1025.0,10.8,11.5,7.6,99.0
2000,01,09,13,999,99.0,99.0,99.00,99.00,99.00,999,9999.0,999.0,999.0,999.0,99.0
2000,01,09,14,320,9.0,11.5,3.24,14.29,8.02,999,1024.6,10.7,11.6,8.1,99.0
2000,01,09,15,317,8.7,10.4,3.71,14.29,8.84,999,1025.2,10.7,11.6,7.9,99.0
2000,01,09,16,322,9.1,11.0,3.52,14.29,9.04,999,1025.9,10.9,11.7,7.9,99.0
2000,01,09,17,325,8.5,10.4,3.50,14.29,8.96,999,1026.2,10.9,11.7,7.8,99.0
2000,01,09,18,311,8.2,10.2,3.19,14.29,9.04,999,1027.0,11.2,11.7,8.2,99.0
2000,01,09,19,307,6.8,8.5,3.22,14.29,9.07,999,1027.1,11.1,11.7,8.6,99.0
2000,01,09,20,302,6.4,7.5,3.34,14.29,9.84,999,1026.6,11.3,11.8,8.6,99.0
2000,01,09,21,304,6.1,7.7,3.27,14.29,9.47,999,1026.0,11.2,11.8,8.7,99.0
2000,01,09,22,320,4.4,5.6,3.04,14.29,10.14,999,1025.7,11.1,11.8,8.5,99.0
2000,01,09,23,304,3.4,4.9,2.62,12.50,9.19,999,1025.5,11.1,11.9,8.8,99.0
2000,01,10,00,293,1.8,2.8,2.67,14.29,9.65,999,1025.3,11.0,11.8,9.0,99.0
2000,01,10,01,237,1.7,2.3,2.48,14.29,9.92,999,1025.0,10.7,11.3,9.0,99.0
2000,01,10,02,249,2.4,3.1,2.81,14.29,11.05,999,1025.2,10.5,11.7,9.6,99.0
2000,01,10,03,254,1.4,2.6,2.50,14.29,10.11,999,1025.2,10.5,11.7,10.1,99.0
2000,01,10,04,245,1.5,2.5,2.67,14.29,10.26,999,1025.2,10.6,11.9,10.4,99.0
2000,01,10,05,277,2.1,3.1,2.37,12.50,9.99,999,1025.1,10.9,11.9,10.8,99.0
2000,01,10,06,277,1.6,3.1,2.72,12.50,10.25,999,1025.2,11.2,11.9,11.1,99.0
2000,01,10,07,275,2.4,3.2,2.72,14.29,10.23,999,1025.2,11.1,11.9,11.0,99.0
2000,01,10,08,264,2.3,3.2,2.53,14.29,9.87,999,1024.9,11.2,11.9,11.1,99.0
2000,01,10,09,269,2.7,3.7,2.76,14.29,10.13,999,1024.5,11.3,11.9,11.2,99.0
2000,01,10,10,238,3.0,4.1,2.68,14.29,9.63,999,1024.1,11.4,11.9,11.3,99.0
2000,01,10,11,243,2.8,3.8,2.32,14.29,9.00,999,1023.7,11.4,11.9,11.3,99.0
2000,01,10,12,233,3.9,4.8,2.75,14.29,9.68,999,1023.2,11.5,11.9,11.4,99.0
2000,01,10,13,247,3.9,4.6,2.43,14.29,9.35,999,1023.0,11.4,11.8,11.3,99.0
2000,01,10,14,211,4.1,4.9,2.54,12.50,9.43,999,1022.7,11.4,11.8,11.4,99.0
2000,01,10,15,214,4.2,5.1,2.49,14.29,9.41,999,1022.4,11.6,11.8,11.5,99.0
