YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
93,01,02,22,325,09.3,11.3,02.10,11.10,05.60,999,1019.7,09.3,12.0,999.0,99.0
93,01,02,23,327,09.2,10.9,02.00,11.10,05.80,999,1019.7,09.5,12.0,999.0,99.0
93,01,03,00,325,09.1,10.6,02.00,11.10,05.70,999,1020.0,09.7,12.0,999.0,99.0
93,01,03,01,327,10.6,12.8,02.10,06.20,05.70,999,1019.8,09.7,12.0,999.0,99.0
93,01,03,02,328,09.5,11.5,02.10,11.10,05.70,999,1020.0,09.7,12.0,999.0,99.0
93,01,03,03,328,09.4,11.1,02.00,11.10,05.60,999,1020.4,09.7,12.0,999.0,99.0
93,01,03,04,336,08.4,10.7,01.80,06.70,05.50,999,1020.9,09.4,11.9,999.0,99.0
93,01,03,05,334,09.0,10.8,01.70,11.10,05.70,999,1021.0,09.4,12.0,999.0,99.0
93,01,03,06,345,08.1,09.5,01.70,08.30,05.70,999,1021.3,09.1,11.8,999.0,99.0
93,01,03,07,341,06.7,08.0,01.60,12.50,05.60,999,1021.7,09.2,11.8,999.0,99.0
93,01,03,08,338,06.3,07.9,01.70,10.00,05.90,999,1021.9,09.1,11.7,999.0,99.0
93,01,03,09,005,04.4,05.5,01.50,06.70,05.90,999,1021.9,08.9,11.7,999.0,99.0
93,01,03,10,058,01.8,03.0,01.50,07.10,06.10,999,1022.0,08.4,11.5,999.0,99.0
93,01,03,11,090,01.4,02.3,01.50,07.10,06.40,999,1022.1,08.4,11.5,999.0,99.0
93,01,03,12,106,01.9,02.8,01.40,11.10,06.50,999,1021.8,08.2,11.6,999.0,99.0
93,01,03,13,127,01.9,03.0,01.40,10.00,06.50,999,1021.8,08.2,11.7,999.0,99.0
93,01,03,14,125,02.6,03.6,01.50,10.00,06.90,999,1022.0,08.0,11.9,999.0,99.0
93,01,03,15,141,02.7,03.9,01.40,09.10,06.60,999,1022.6,08.1,12.0,999.0,99.0
93,01,03,16,123,02.1,03.5,01.50,10.00,06.70,999,1022.9,08.3,12.0,999.0,99.0
93,01,03,17,131,03.0,04.2,01.40,09.10,06.70,999,1023.4,08.7,12.1,999.0,99.0
93,01,03,18,119,03.5,04.6,01.50,09.10,06.60,999,1024.4,08.8,12.2,999.0,99.0
93,01,03,19,089,03.7,04.5,01.50,09.10,06.80,999,1024.6,08.3,12.2,999.0,99.0
93,01,03,20,121,02.8,03.8,01.40,09.10,06.60,999,1024.0,08.6,12.3,999.0,99.0
93,01,03,21,123,01.6,02.8,01.40,09.10,06.90,999,1023.4,09.0,12.4,999.0,99.0
93,01,03,22,019,00.6,01.3,01.30,09.10,06.50,999,1022.8,09.4,12.2,999.0,99.0
93,01,03,23,259,01.6,02.3,01.40,09.10,06.80,999,1022.6,09.3,12.2,999.0,99.0
93,01,04,00,335,03.6,04.7,01.30,12.50,06.90,999,1022.3,09.1,12.0,999.0,99.0
93,01,04,01,331,02.2,03.0,01.40,08.30,06.80,999,1022.0,09.1,11.8,999.0,99.0
93,01,04,02,032,00.5,01.3,01.70,12.50,07.20,999,1021.9,09.1,11.8,999.0,99.0
93,01,04,03,087,01.2,01.9,01.60,09.10,07.10,999,1021.8,09.0,11.7,999.0,99.0
93,01,04,04,151,01.3,02.4,01.70,08.30,07.40,999,1021.9,09.1,11.7,999.0,99.0
93,01,04,05,161,02.2,02.9,01.70,10.00,07.30,999,1022.2,09.2,11.7,999.0,99.0
93,01,04,06,203,03.1,04.3,01.50,10.00,07.20,999,1022.7,09.5,11.7,999.0,99.0
93,01,04,07,275,01.4,02.5,01.50,12.50,07.10,999,1022.7,09.5,11.7,999.0,99.0
93,01,04,08,010,03.2,04.7,01.60,12.50,07.40,999,1022.1,09.5,11.7,999.0,99.0
93,01,04,09,063,03.5,04.8,01.60,11.10,07.10,999,1021.5,08.5,11.7,999.0,99.0
93,01,04,10,072,05.1,06.1,01.40,12.50,07.00,999,1021.5,07.9,11.9,999.0,99.0
93,01,04,11,073,05.7,06.8,01.50,12.50,06.90,999,1021.2,07.7,11.9,999.0,99.0
93,01,04,12,092,05.3,06.7,01.50,11.10,07.10,999,1020.5,07.6,11.8,999.0,99.0
93,01,04,13,105,04.7,05.7,01.50,12.50,07.10,999,1019.9,07.9,11.8,999.0,99.0
93,01,04,14,089,05.1,06.2,01.40,12.50,07.10,999,1019.6,07.3,11.7,999.0,99.0
93,01,04,15,077,05.9,06.9,01.50,11.10,07.10,999,1019.9,06.5,11.8,999.0,99.0
93,01,04,16,102,04.7,06.0,01.40,12.50,06.70,999,1020.3,07.0,11.8,999.0,99.0
93,01,04,17,115,04.7,05.7,01.30,09.10,07.10,999,1019.9,08.4,11.8,999.0,99.0
93,01,04,18,103,05.3,06.5,01.20,12.50,06.80,999,1020.0,08.6,11.8,999.0,99.0
93,01,04,19,143,05.1,06.6,01.10,12.50,06.50,999,1020.1,09.7,11.9,999.0,99.0
93,01,04,20,143,05.1,06.6,01.20,12.50,06.40,999,1019.0,09.8,12.0,999.0,99.0
93,01,04,21,147,05.7,06.7,01.20,11.10,06.00,999,1018.1,09.8,12.0,999.0,99.0
93,01,04,22,163,06.0,07.5,01.10,12.50,06.30,999,1017.4,10.0,12.0,999.0,99.0
93,01,04,23,166,06.7,08.1,01.20,11.10,06.10,999,1016.9,10.2,12.0,999.0,99.0
93,01,05,00,203,05.2,08.1,01.30,10.00,06.20,999,1016.6,10.1,12.1,999.0,99.0
93,01,05,01,241,01.1,01.7,01.40,10.00,06.60,999,1016.2,09.5,12.1,999.0,99.0
93,01,05,02,181,02.3,03.7,01.30,10.00,07.10,999,1016.1,09.9,12.1,999.0,99.0
93,01,05,03,154,02.8,03.9,01.70,11.10,08.10,999,1015.9,09.9,12.0,999.0,99.0
93,01,05,04,151,04.3,05.6,01.60,11.10,08.40,999,1015.8,10.1,12.0,999.0,99.0
93,01,05,05,142,04.8,06.0,01.90,11.10,08.80,999,1015.7,10.3,12.1,999.0,99.0
93,01,05,06,172,03.9,04.9,01.80,12.50,08.90,999,1015.7,10.7,12.1,999.0,99.0
93,01,05,07,189,04.0,04.9,01.70,10.00,08.20,999,1015.2,10.8,12.1,999.0,99.0
93,01,05,08,225,06.2,07.6,02.20,12.50,09.00,999,1015.0,10.1,12.1,999.0,99.0
93,01,05,09,182,02.9,03.8,02.50,12.50,09.30,999,1014.5,09.9,12.1,999.0,99.0
93,01,05,10,133,03.9,05.1,02.10,12.50,08.90,999,1014.3,10.3,12.1,999.0,99.0
93,01,05,11,107,05.8,08.1,01.90,11.10,07.80,999,1014.0,09.3,12.1,999.0,99.0
93,01,05,12,094,06.8,08.2,02.50,14.30,08.80,999,1013.5,09.0,12.0,999.0,99.0
93,01,05,13,087,06.9,08.3,02.70,12.50,08.60,999,1013.1,08.4,12.0,999.0,99.0
93,01,05,14,088,07.7,09.2,02.60,14.30,08.20,999,1012.6,08.0,12.0,999.0,99.0
93,01,05,15,089,06.8,08.1,02.30,12.50,07.30,999,1012.7,08.0,12.0,999.0,99.0
93,01,05,16,086,07.0,08.5,02.50,14.30,08.50,999,1012.8,08.1,12.0,999.0,99.0
93,01,05,17,087,07.9,09.6,02.30,14.30,07.50,999,1012.9,07.2,12.0,999.0,99.0
93,01,05,18,091,08.1,10.1,02.20,14.30,07.60,999,1013.1,07.2,12.0,999.0,99.0
93,01,05,19,083,07.9,09.7,02.30,12.50,07.60,999,1013.5,07.4,12.1,999.0,99.0
93,01,05,20,076,08.5,10.0,02.40,12.50,07.40,999,1012.6,07.6,12.0,999.0,99.0
93,01,05,21,079,08.9,10.9,02.00,12.50,06.90,999,1012.1,07.6,12.0,999.0,99.0
93,01,05,22,078,09.6,11.3,02.40,14.30,07.70,999,1011.3,07.7,12.1,999.0,99.0
93,01,05,23,075,10.1,11.8,02.30,14.30,07.10,999,1010.9,07.9,12.0,999.0,99.0
93,01,06,00,078,10.7,12.7,02.30,12.50,06.90,999,1010.9,07.9,12.0,999.0,99.0
93,01,06,01,084,10.9,13.1,02.50,14.30,07.10,999,1011.1,07.9,12.0,999.0,99.0
93,01,06,02,090,10.4,12.9,02.60,14.30,07.10,999,1011.4,07.1,12.1,999.0,99.0
93,01,06,03,081,11.1,13.2,02.40,12.50,06.60,999,1011.2,07.1,12.0,999.0,99.0
93,01,06,04,075,12.3,14.8,02.60,12.50,06.90,999,1010.6,07.3,12.0,999.0,99.0
93,01,06,05,070,10.6,12.7,02.60,12.50,07.10,999,1010.6,07.1,12.0,999.0,99.0
93,01,06,06,068,10.7,12.3,02.50,12.50,07.10,999,1010.3,07.0,12.0,999.0,99.0
93,01,06,07,069,11.7,14.0,02.30,12.50,06.50,999,1009.7,07.1,12.0,999.0,99.0
93,01,06,08,076,10.7,14.1,02.40,12.50,06.50,999,1009.0,08.1,12.0,999.0,99.0
93,01,06,09,078,11.2,13.3,02.20,12.50,06.20,999,1008.2,07.9,12.0,999.0,99.0
93,01,06,10,073,11.5,14.0,02.20,12.50,06.20,999,1007.8,07.9,11.9,999.0,99.0
93,01,06,11,079,12.6,15.1,02.40,12.50,06.20,999,1007.7,07.6,12.0,999.0,99.0
93,01,06,12,071,12.1,14.6,02.10,12.50,06.00,999,1006.3,07.7,12.0,999.0,99.0
93,01,06,13,071,12.9,15.2,02.30,12.50,05.90,999,1005.4,08.2,12.0,999.0,99.0
93,01,06,14,071,13.4,16.8,02.60,12.50,06.10,999,1004.3,08.4,12.0,999.0,99.0
93,01,06,15,075,13.1,16.6,02.30,12.50,05.90,999,1003.8,08.0,12.1,999.0,99.0
93,01,06,16,081,12.9,16.4,02.60,12.50,06.50,999,1003.6,08.3,12.1,999.0,99.0
93,01,06,17,085,14.3,16.6,02.50,12.50,05.90,999,1003.6,08.3,12.0,999.0,99.0
93,01,06,18,086,14.0,17.0,02.40,12.50,05.70,999,1003.7,08.5,12.0,999.0,99.0
93,01,06,19,082,14.6,17.3,02.50,12.50,05.70,999,1003.4,08.8,12.0,999.0,99.0
93,01,06,20,082,13.7,17.6,02.70,11.10,05.60,999,1002.4,09.2,12.1,999.0,99.0
93,01,06,21,080,14.4,17.4,02.60,12.50,05.50,999,1001.3,08.9,12.0,999.0,99.0
93,01,06,22,082,15.1,17.6,02.60,05.00,05.50,999,1000.1,08.8,12.0,999.0,99.0
93,01,06,23,082,16.4,19.4,02.90,05.60,05.90,999,0999.1,08.7,12.0,999.0,99.0
93,01,07,00,085,16.4,20.1,03.00,09.10,05.90,999,0998.5,08.5,12.0,999.0,99.0
93,01,07,01,083,15.4,18.1,03.40,09.10,06.10,999,0998.5,08.4,12.0,999.0,99.0
93,01,07,02,080,16.2,19.7,03.20,09.10,06.20,999,0997.5,08.6,12.1,999.0,99.0
93,01,07,03,080,15.9,19.3,03.50,08.30,06.20,999,0996.7,08.6,12.1,999.0,99.0
93,01,07,04,083,14.9,18.4,03.40,09.10,06.20,999,0996.8,08.5,12.1,999.0,99.0
93,01,07,05,082,14.7,18.0,03.60,09.10,06.20,999,0996.5,09.1,12.1,999.0,99.0
93,01,07,06,083,14.3,17.6,03.30,09.10,06.00,999,0996.6,08.9,12.1,999.0,99.0
93,01,07,07,085,12.6,15.3,03.10,08.30,05.90,999,0996.9,09.3,12.1,999.0,99.0
93,01,07,08,092,12.0,15.0,02.90,10.00,05.90,999,0997.1,09.5,12.1,999.0,99.0
93,01,07,09,094,06.1,08.9,02.50,08.30,05.70,999,0997.8,11.2,11.9,999.0,99.0
93,01,07,10,232,08.1,10.8,02.40,09.10,05.90,999,0998.9,12.1,11.9,999.0,99.0
93,01,07,11,234,07.6,09.4,02.40,09.10,05.90,999,1000.4,12.4,12.0,999.0,99.0
93,01,07,12,222,06.1,07.5,02.40,09.10,05.90,999,1001.2,12.3,12.0,999.0,99.0
93,01,07,13,224,06.9,08.9,02.40,09.10,06.10,999,1001.9,12.2,12.0,999.0,99.0
93,01,07,14,214,06.1,07.9,02.50,08.30,06.30,999,1002.2,12.2,12.0,999.0,99.0
93,01,07,15,215,07.2,08.8,02.60,09.10,06.40,999,1002.7,12.3,12.0,999.0,99.0
93,01,07,16,196,06.4,08.0,02.60,09.10,06.60,999,1002.8,12.2,12.0,999.0,99.0
93,01,07,17,188,07.7,09.3,02.90,09.10,06.80,999,1003.2,11.8,12.0,999.0,99.0
93,01,07,18,177,07.0,08.2,02.70,08.30,06.70,999,1003.6,12.2,12.0,999.0,99.0
93,01,07,19,203,06.4,07.9,02.80,09.10,06.60,999,1003.9,12.2,12.0,999.0,99.0
93,01,07,20,189,08.4,10.1,02.80,09.10,06.60,999,1003.2,11.5,12.0,999.0,99.0
93,01,07,21,179,08.7,10.1,02.70,08.30,06.50,999,1002.4,11.6,12.0,999.0,99.0
93,01,07,22,203,06.1,07.9,02.60,08.30,06.40,999,1001.8,11.3,12.0,999.0,99.0
93,01,07,23,185,05.5,06.9,02.70,10.00,06.80,999,1001.1,11.5,12.2,999.0,99.0
93,01,08,00,226,06.9,08.4,02.60,08.30,06.70,999,1000.8,11.8,12.2,999.0,99.0
93,01,08,01,226,06.7,08.3,02.60,09.10,06.70,999,1000.5,11.5,12.2,999.0,99.0
93,01,08,02,230,05.6,06.6,02.40,10.00,06.40,999,1000.3,11.2,12.2,999.0,99.0
93,01,08,03,222,05.8,07.2,02.50,08.30,06.50,999,1000.4,11.2,12.2,999.0,99.0
93,01,08,04,205,05.3,06.6,02.40,09.10,06.40,999,1000.3,10.4,12.3,999.0,99.0
93,01,08,05,239,05.8,07.9,02.40,08.30,06.70,999,1000.4,10.1,12.3,999.0,99.0
93,01,08,06,204,03.2,04.1,02.50,09.10,06.80,999,1000.7,10.5,12.3,999.0,99.0
93,01,08,07,130,03.2,04.3,02.40,08.30,06.60,999,1001.4,10.3,12.3,999.0,99.0
93,01,08,08,093,04.4,05.6,02.40,08.30,06.80,999,1001.7,10.2,12.3,999.0,99.0
93,01,08,09,076,05.8,07.7,02.50,08.30,06.90,999,1002.2,09.9,12.2,999.0,99.0
93,01,08,10,093,05.2,06.5,02.10,08.30,06.40,999,1002.6,10.2,12.2,999.0,99.0
93,01,08,11,073,06.6,08.1,02.60,09.10,07.00,999,1003.2,09.7,12.2,999.0,99.0
93,01,08,12,078,06.5,07.9,02.20,09.10,06.60,999,1003.4,09.5,12.2,999.0,99.0
93,01,08,13,085,05.0,06.7,02.20,09.10,06.70,999,1003.9,09.5,12.2,999.0,99.0
93,01,08,14,077,04.3,05.5,02.30,09.10,07.10,999,1004.4,09.7,12.2,999.0,99.0
93,01,08,15,074,04.0,05.2,02.60,09.10,07.50,999,1005.3,09.7,12.2,999.0,99.0
93,01,08,16,087,03.3,04.3,02.50,08.30,07.30,999,1005.5,09.9,12.2,999.0,99.0
93,01,08,17,092,03.5,04.6,02.50,09.10,07.50,999,1006.0,10.0,12.2,999.0,99.0
93,01,08,18,100,02.6,03.7,02.50,09.10,07.50,999,1006.8,10.2,12.3,999.0,99.0
93,01,08,19,132,02.9,04.4,02.30,09.10,07.30,999,1007.0,10.2,12.3,999.0,99.0
93,01,08,20,201,02.0,02.8,02.20,08.30,07.30,999,1006.6,10.8,12.3,999.0,99.0
93,01,08,21,301,09.5,11.4,02.00,09.10,07.10,999,1005.8,10.4,12.3,999.0,99.0
93,01,08,22,297,10.9,13.0,99.00,99.00,99.00,999,1005.5,10.0,12.4,999.0,99.0
93,01,08,23,309,10.5,12.2,02.40,10.00,06.10,999,1005.9,10.3,12.4,999.0,99.0
93,01,09,00,302,08.8,10.4,99.00,99.00,99.00,999,1006.4,10.6,12.4,999.0,99.0
93,01,09,01,299,07.6,09.6,02.40,09.10,06.30,999,1006.8,10.4,12.3,999.0,99.0
93,01,09,02,290,06.9,08.3,02.40,10.00,06.30,999,1007.1,10.0,12.3,999.0,99.0
93,01,09,03,283,05.8,07.1,02.30,10.00,06.40,999,1007.4,09.6,12.3,999.0,99.0
93,01,09,04,291,07.1,09.0,02.60,10.00,06.80,999,1007.8,10.5,12.3,999.0,99.0
93,01,09,05,283,07.1,09.0,02.50,10.00,06.70,999,1007.9,10.3,12.3,999.0,99.0
93,01,09,06,272,08.3,09.8,02.50,09.10,06.60,999,1008.2,10.4,12.3,999.0,99.0
93,01,09,07,291,07.6,10.2,02.70,10.00,07.10,999,1008.6,10.2,12.3,999.0,99.0
93,01,09,08,296,06.5,07.9,02.40,11.10,06.90,999,1008.6,09.7,12.3,999.0,99.0
93,01,09,09,314,03.9,05.4,02.70,11.10,07.30,999,1008.9,09.0,12.3,999.0,99.0
93,01,09,10,307,04.2,06.3,02.60,10.00,07.50,999,1008.8,09.4,12.3,999.0,99.0
93,01,09,11,302,03.0,04.1,02.40,10.00,07.50,999,1009.0,09.5,12.3,999.0,99.0
93,01,09,12,224,04.5,08.9,02.40,11.10,08.00,999,1009.0,09.3,12.3,999.0,99.0
93,01,09,13,272,01.5,03.8,02.80,10.00,08.30,999,1008.6,08.7,12.2,999.0,99.0
93,01,09,14,208,02.1,02.8,02.60,11.10,08.60,999,1008.6,09.1,12.2,999.0,99.0
93,01,09,15,260,04.3,05.5,02.70,11.10,08.10,999,1008.7,09.1,12.2,999.0,99.0
93,01,09,16,162,03.4,04.6,02.90,11.10,08.50,999,1008.6,09.2,12.2,999.0,99.0
93,01,09,17,153,03.7,05.3,02.80,11.10,08.50,999,1008.9,09.8,12.2,999.0,99.0
93,01,09,18,153,06.1,07.9,03.00,11.10,08.90,999,1009.3,09.7,12.2,999.0,99.0
93,01,09,19,169,06.3,08.3,02.80,12.50,08.90,999,1009.4,10.0,12.2,999.0,99.0
93,01,09,20,169,05.3,07.1,03.20,12.50,09.30,999,1008.8,10.2,12.3,999.0,99.0
93,01,09,21,149,06.1,08.2,03.20,12.50,09.20,999,1007.9,10.2,12.3,999.0,99.0
93,01,09,22,173,06.3,08.0,02.60,12.50,08.20,999,1007.3,10.4,12.3,999.0,99.0
93,01,09,23,176,04.9,06.5,02.70,12.50,08.80,999,1007.1,10.3,12.3,999.0,99.0
93,01,10,00,209,05.4,06.6,02.50,12.50,08.60,999,1006.9,10.6,12.3,999.0,99.0
93,01,10,01,219,05.1,06.5,02.60,12.50,08.70,999,1006.8,10.5,12.3,999.0,99.0
93,01,10,02,214,04.7,05.6,02.80,12.50,09.60,999,1006.5,10.4,12.3,999.0,99.0
93,01,10,03,275,06.0,07.5,02.70,12.50,08.80,999,1006.5,09.6,12.3,999.0,99.0
93,01,10,04,257,08.0,09.7,02.80,12.50,08.50,999,1006.8,08.7,12.3,999.0,99.0
93,01,10,05,276,06.4,07.9,02.50,11.10,07.90,999,1006.7,08.1,12.3,999.0,99.0
93,01,10,06,274,03.6,05.2,02.80,12.50,08.60,999,1006.5,08.8,12.3,999.0,99.0
93,01,10,07,322,05.6,07.0,02.40,12.50,08.20,999,1006.4,08.8,12.3,999.0,99.0
93,01,10,08,322,05.4,07.3,02.40,11.10,08.40,999,1006.3,08.7,12.3,999.0,99.0
93,01,10,09,322,05.3,06.7,02.30,11.10,08.10,999,1006.1,08.8,12.3,999.0,99.0
93,01,10,10,328,04.7,06.5,02.40,11.10,08.00,999,1006.2,08.7,12.3,999.0,99.0
93,01,10,11,302,06.1,07.7,01.70,11.10,06.80,999,1006.3,08.8,12.2,999.0,99.0
93,01,10,12,311,04.0,05.4,02.10,11.10,07.80,999,1006.0,08.7,12.2,999.0,99.0
93,01,10,13,358,05.4,08.3,02.30,14.30,08.40,999,1005.7,07.7,12.2,999.0,99.0
93,01,10,16,068,00.4,01.2,01.90,11.10,07.70,999,1006.6,06.7,12.2,999.0,99.0
93,01,10,17,086,00.6,01.5,02.00,11.10,08.00,999,1006.9,07.9,12.2,999.0,99.0
93,01,10,19,191,07.2,09.8,01.90,11.10,07.60,999,1007.4,07.0,12.3,999.0,99.0
93,01,10,20,316,09.3,11.3,01.80,11.10,07.10,999,1007.0,07.5,12.3,999.0,99.0
93,01,10,21,288,03.9,05.5,01.70,14.30,06.50,999,1006.8,06.7,12.2,999.0,99.0
93,01,10,22,281,04.8,07.6,01.70,12.50,07.00,999,1006.4,07.6,12.3,999.0,99.0
93,01,10,23,311,09.2,11.1,01.80,14.30,06.80,999,1006.6,08.5,12.2,999.0,99.0
93,01,11,00,313,06.9,09.2,01.80,14.30,06.20,999,1007.4,08.0,12.2,999.0,99.0
93,01,11,01,317,07.6,09.5,01.70,10.00,05.90,999,1007.7,08.3,12.2,999.0,99.0
93,01,11,02,302,06.7,08.4,01.80,10.00,06.30,999,1008.5,08.2,12.2,999.0,99.0
93,01,11,03,307,07.7,09.5,01.90,14.30,06.30,999,1009.3,08.5,12.2,999.0,99.0
93,01,11,04,301,07.9,10.0,01.70,14.30,05.80,999,1009.9,08.7,12.2,999.0,99.0
93,01,11,05,316,08.4,10.0,01.80,11.10,05.80,999,1010.5,08.8,12.2,999.0,99.0
93,01,11,06,336,05.9,08.0,01.70,11.10,05.90,999,1011.2,08.6,12.2,999.0,99.0
93,01,11,07,001,04.7,05.7,01.90,10.00,06.40,999,1011.9,08.0,12.2,999.0,99.0
93,01,11,08,354,04.1,05.7,01.60,14.30,06.30,999,1012.5,07.9,12.2,999.0,99.0
93,01,11,09,337,02.9,04.0,01.70,09.10,06.60,999,1013.0,07.8,12.2,999.0,99.0
93,01,11,10,351,02.7,04.1,01.60,12.50,06.80,999,1013.7,07.9,12.2,999.0,99.0
93,01,11,11,030,01.7,02.8,01.70,14.30,07.10,999,1014.1,08.0,12.1,999.0,99.0
93,01,11,12,013,02.4,03.6,01.70,14.30,07.10,999,1014.3,08.2,12.2,999.0,99.0
93,01,11,13,082,04.3,05.5,01.60,12.50,07.20,999,1014.3,07.5,12.1,999.0,99.0
93,01,11,14,084,04.5,05.9,01.70,14.30,07.30,999,1015.0,07.0,12.1,999.0,99.0
93,01,11,15,098,05.3,06.5,01.60,14.30,07.10,999,1015.6,06.6,12.1,999.0,99.0
93,01,11,16,092,05.8,07.4,01.80,14.30,07.20,999,1016.4,06.8,12.1,999.0,99.0
93,01,11,17,089,06.2,07.7,01.70,14.30,06.70,999,1017.1,07.0,11.8,999.0,99.0
93,01,11,18,089,06.0,07.3,01.80,14.30,06.90,999,1018.1,07.0,11.8,999.0,99.0
93,01,11,19,074,06.9,08.9,01.50,14.30,06.80,999,1018.5,07.1,11.8,999.0,99.0
93,01,11,20,081,06.2,07.5,01.50,09.10,06.30,999,1018.4,07.5,11.8,999.0,99.0
93,01,11,21,100,06.3,07.6,01.70,14.30,07.00,999,1017.9,08.1,11.7,999.0,99.0
93,01,11,22,094,06.1,07.5,01.50,14.30,06.80,999,1017.7,08.5,11.7,999.0,99.0
93,01,11,23,086,06.4,07.9,01.60,14.30,07.20,999,1017.7,09.0,11.8,999.0,99.0
