YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2011,05,13,03,50,307,13.0,15.7,2.10,7.14,5.19,999,1019.6,10.0,9.1,999.0,99.0,99.00
2011,05,13,04,50,309,12.9,15.9,2.29,7.14,5.30,999,1019.9,9.9,9.2,999.0,99.0,99.00
2011,05,13,05,50,309,12.5,15.3,2.28,7.14,5.21,999,1019.8,9.9,9.2,999.0,99.0,99.00
2011,05,13,06,50,309,11.6,13.7,2.18,7.14,5.39,999,1019.5,9.9,9.2,999.0,99.0,99.00
2011,05,13,07,50,309,10.7,12.7,2.22,7.69,5.46,999,1019.3,9.7,9.2,999.0,99.0,99.00
2011,05,13,08,50,311,10.1,12.2,2.20,7.69,5.68,999,1019.1,9.7,9.1,999.0,99.0,99.00
2011,05,13,09,50,312,9.6,11.6,2.35,8.33,5.80,999,1018.8,9.6,9.1,999.0,99.0,99.00
2011,05,13,10,50,311,9.0,10.9,2.38,8.33,6.06,999,1018.5,9.6,9.1,999.0,99.0,99.00
2011,05,13,11,50,312,8.9,11.1,2.20,7.69,5.83,999,1018.1,9.5,9.0,999.0,99.0,99.00
2011,05,13,12,50,312,9.0,10.8,2.13,7.69,5.87,999,1017.8,9.5,9.0,999.0,99.0,99.00
2011,05,13,13,50,318,8.9,10.7,2.26,8.33,6.15,999,1017.7,9.5,9.0,999.0,99.0,99.00
2011,05,13,14,50,317,8.5,10.1,2.28,10.00,6.22,999,1017.6,9.6,9.0,999.0,99.0,99.00
2011,05,13,15,50,313,7.7,9.2,2.17,9.09,6.25,999,1017.7,9.6,9.0,999.0,99.0,99.00
2011,05,13,16,50,312,8.8,10.9,2.27,9.09,6.50,999,1017.5,9.6,9.0,999.0,99.0,99.00
2011,05,13,17,50,305,10.2,12.6,2.20,7.69,5.99,999,1017.4,9.8,9.0,999.0,99.0,99.00
2011,05,13,18,50,306,9.2,10.9,2.25,7.69,6.24,999,1017.4,9.9,9.1,999.0,99.0,99.00
2011,05,13,19,50,307,9.5,11.3,99.00,99.00,99.00,999,1017.1,9.9,9.1,999.0,99.0,99.00
2011,05,13,20,50,306,10.8,13.0,2.31,8.33,6.24,999,1016.7,10.0,9.1,999.0,99.0,99.00
2011,05,13,21,50,308,11.4,13.4,2.40,10.81,5.93,999,1016.2,10.2,9.1,999.0,99.0,99.00
2011,05,13,22,50,304,11.4,13.7,2.52,11.43,6.05,999,1015.4,10.2,9.1,999.0,99.0,99.00
2011,05,13,23,50,303,11.1,13.3,2.59,10.81,6.13,999,1014.8,10.2,9.0,999.0,99.0,99.00
2011,05,14,00,50,304,11.7,13.7,2.58,12.12,6.05,999,1014.3,10.3,9.1,999.0,99.0,99.00
2011,05,14,01,50,302,11.1,13.4,2.51,11.43,5.90,999,1013.9,10.3,9.1,999.0,99.0,99.00
2011,05,14,02,50,301,11.6,13.6,2.55,11.43,6.07,999,1013.9,10.2,9.1,999.0,99.0,99.00
2011,05,14,03,50,302,11.0,13.2,2.67,12.12,6.31,999,1014.1,10.1,9.0,999.0,99.0,99.00
2011,05,14,04,50,301,10.3,12.7,2.50,12.12,6.13,999,1014.6,10.0,9.0,999.0,99.0,99.00
2011,05,14,05,50,301,9.2,11.3,2.43,11.43,6.40,999,1014.9,10.0,8.9,999.0,99.0,99.00
2011,05,14,06,50,301,9.2,11.4,2.32,12.12,6.60,999,1014.7,10.0,8.9,999.0,99.0,99.00
2011,05,14,07,50,298,7.6,9.1,2.33,11.43,6.82,999,1014.8,9.9,8.9,999.0,99.0,99.00
2011,05,14,08,50,297,7.4,8.9,2.06,10.81,6.62,999,1014.5,9.9,8.9,999.0,99.0,99.00
2011,05,14,09,50,294,6.6,7.8,2.20,11.43,6.97,999,1014.5,10.0,8.9,999.0,99.0,99.00
2011,05,14,10,50,288,6.9,8.4,2.08,10.81,7.16,999,1014.0,10.0,8.9,999.0,99.0,99.00
2011,05,14,11,50,288,7.4,9.0,2.12,11.43,7.06,999,1013.9,10.1,8.9,999.0,99.0,99.00
2011,05,14,12,50,288,7.3,8.7,2.21,11.43,7.32,999,1013.7,10.1,8.9,999.0,99.0,99.00
2011,05,14,13,50,292,6.8,8.4,2.20,11.43,6.99,999,1013.7,10.1,8.8,999.0,99.0,99.00
2011,05,14,14,50,295,6.0,7.2,2.13,11.43,7.39,999,1014.0,10.1,8.8,999.0,99.0,99.00
2011,05,14,15,50,291,5.1,6.2,1.88,11.43,7.38,999,1014.1,10.1,9.2,999.0,99.0,99.00
2011,05,14,16,50,287,4.6,5.4,2.09,11.43,7.88,999,1014.4,10.3,9.2,999.0,99.0,99.00
2011,05,14,17,50,292,3.2,4.0,1.94,12.12,7.76,999,1014.3,10.3,9.2,999.0,99.0,99.00
2011,05,14,18,50,284,2.2,2.8,1.87,12.12,8.05,999,1014.5,10.4,9.2,999.0,99.0,99.00
2011,05,14,19,50,241,1.8,2.3,2.04,12.12,8.24,999,1014.2,10.6,9.6,999.0,99.0,99.00
2011,05,14,20,50,168,0.7,1.5,1.87,12.12,8.03,999,1013.7,10.8,10.2,999.0,99.0,99.00
2011,05,14,21,50,152,2.5,3.4,1.97,12.12,8.89,999,1013.2,10.1,9.8,999.0,99.0,99.00
2011,05,14,22,50,148,3.0,3.7,2.05,10.81,9.08,999,1012.5,10.1,10.1,999.0,99.0,99.00
2011,05,14,23,50,134,3.1,3.9,1.62,11.43,8.56,999,1011.8,10.3,11.2,999.0,99.0,99.00
2011,05,15,00,50,138,3.9,5.2,1.72,11.43,8.43,999,1011.2,10.4,11.1,999.0,99.0,99.00
2011,05,15,01,50,145,5.2,6.4,1.59,11.43,8.28,999,1010.6,10.3,10.1,999.0,99.0,99.00
2011,05,15,02,50,149,5.7,7.2,1.57,11.43,7.96,999,1010.0,10.0,9.7,999.0,99.0,99.00
2011,05,15,03,50,218,5.5,7.0,1.71,11.43,8.10,999,1009.9,9.3,11.1,999.0,99.0,99.00
2011,05,15,04,50,190,5.2,6.9,1.71,10.81,7.65,999,1009.7,9.2,11.0,999.0,99.0,99.00
2011,05,15,05,50,262,8.2,9.3,1.59,11.43,7.53,999,1009.0,9.1,10.6,999.0,99.0,99.00
2011,05,15,06,50,292,3.7,4.5,1.72,11.43,7.36,999,1008.9,8.7,10.1,999.0,99.0,99.00
2011,05,15,07,50,290,3.8,5.0,1.74,11.43,7.35,999,1008.8,8.1,10.0,999.0,99.0,99.00
2011,05,15,08,50,281,4.2,5.4,1.73,11.43,7.45,999,1008.7,8.6,9.6,999.0,99.0,99.00
2011,05,15,09,50,285,2.3,3.0,1.67,11.43,7.26,999,1008.6,8.8,9.5,999.0,99.0,99.00
2011,05,15,10,50,248,4.8,5.6,1.68,11.43,7.49,999,1008.8,9.2,9.2,999.0,99.0,99.00
2011,05,15,11,50,234,6.2,7.7,1.43,10.81,7.27,999,1009.1,9.8,9.3,999.0,99.0,99.00
2011,05,15,12,50,261,4.8,6.2,1.48,10.81,6.83,999,1009.5,9.2,9.5,999.0,99.0,99.00
2011,05,15,13,50,269,6.0,10.3,1.41,10.81,6.86,999,1010.2,9.9,9.4,999.0,99.0,99.00
2011,05,15,14,50,254,7.1,8.5,1.45,10.81,5.86,999,1011.3,10.6,9.3,999.0,99.0,99.00
2011,05,15,15,50,245,6.8,7.7,1.47,10.81,5.94,999,1012.4,10.7,9.3,999.0,99.0,99.00
2011,05,15,16,50,223,5.6,7.1,1.61,11.43,5.94,999,1013.6,10.5,9.3,999.0,99.0,99.00
2011,05,15,17,50,220,6.0,7.2,1.60,10.00,5.84,999,1014.2,10.6,9.4,999.0,99.0,99.00
2011,05,15,18,50,219,2.7,4.0,1.71,10.81,6.09,999,1015.3,10.4,9.4,999.0,99.0,99.00
2011,05,15,19,50,257,3.9,5.8,1.71,10.81,5.98,999,1016.0,10.3,9.4,999.0,99.0,99.00
2011,05,15,20,50,186,6.5,8.0,1.73,10.00,6.27,999,1016.3,10.3,9.5,999.0,99.0,99.00
2011,05,15,21,50,193,5.7,6.7,1.68,10.81,5.94,999,1016.5,10.6,9.4,999.0,99.0,99.00
2011,05,15,22,50,169,4.9,7.3,1.58,10.00,5.84,999,1016.7,10.3,9.4,999.0,99.0,99.00
2011,05,15,23,50,232,3.8,4.6,1.76,10.00,6.24,999,1016.6,10.6,9.4,999.0,99.0,99.00
2011,05,16,00,50,162,2.0,2.6,1.69,10.00,6.50,999,1017.0,10.5,9.6,999.0,99.0,99.00
2011,05,16,01,50,139,2.1,2.8,1.65,10.00,6.51,999,1017.1,10.3,9.6,999.0,99.0,99.00
2011,05,16,02,50,140,2.1,3.0,1.67,10.00,6.59,999,1017.3,10.0,9.6,999.0,99.0,99.00
2011,05,16,03,50,143,2.5,3.3,1.67,9.09,6.69,999,1017.4,9.9,9.5,999.0,99.0,99.00
2011,05,16,04,50,142,2.3,3.2,1.57,10.00,6.39,999,1018.0,9.7,9.5,999.0,99.0,99.00
2011,05,16,05,50,129,2.5,3.2,1.59,10.00,6.60,999,1018.0,9.7,9.5,999.0,99.0,99.00
2011,05,16,06,50,106,2.0,3.0,1.66,9.09,6.61,999,1017.8,9.7,9.5,999.0,99.0,99.00
2011,05,16,07,50,86,2.2,2.9,1.71,10.00,6.74,999,1017.6,9.6,9.4,999.0,99.0,99.00
2011,05,16,08,50,95,2.6,3.3,1.64,10.00,6.79,999,1017.3,9.5,9.4,999.0,99.0,99.00
2011,05,16,09,50,80,3.4,4.3,1.74,10.81,7.16,999,1016.9,9.5,9.4,999.0,99.0,99.00
2011,05,16,10,50,90,3.6,5.0,1.74,10.00,7.11,999,1016.9,9.4,9.4,999.0,99.0,99.00
2011,05,16,11,50,92,5.2,6.1,1.83,10.00,7.43,999,1016.2,9.3,9.4,999.0,99.0,99.00
2011,05,16,12,50,117,3.3,4.2,1.61,10.00,7.18,999,1015.9,9.6,9.3,999.0,99.0,99.00
2011,05,16,13,50,130,2.8,3.5,1.74,9.09,7.22,999,1015.9,9.5,9.3,999.0,99.0,99.00
2011,05,16,14,50,117,3.1,3.9,1.61,8.33,6.90,999,1016.0,9.7,9.3,999.0,99.0,99.00
2011,05,16,15,50,119,4.3,5.5,1.68,10.00,7.43,999,1015.8,9.9,9.3,999.0,99.0,99.00
2011,05,16,16,50,128,5.1,6.5,1.64,9.09,7.15,999,1015.7,10.0,9.4,999.0,99.0,99.00
2011,05,16,17,50,133,6.8,8.2,1.63,9.09,6.91,999,1015.1,10.3,9.3,999.0,99.0,99.00
2011,05,16,18,50,141,7.8,9.4,1.61,9.09,6.42,999,1014.7,10.3,9.4,999.0,99.0,99.00
2011,05,16,19,50,140,8.3,9.7,1.68,8.33,5.89,999,1014.1,10.3,9.4,999.0,99.0,99.00
2011,05,16,20,50,141,8.2,10.5,1.65,9.09,5.45,999,1013.6,10.3,9.3,999.0,99.0,99.00
2011,05,16,21,50,144,8.3,9.8,1.58,9.09,5.31,999,1012.8,10.4,9.3,999.0,99.0,99.00
2011,05,16,22,50,144,9.9,12.8,1.54,4.55,5.00,999,1012.0,10.3,9.3,999.0,99.0,99.00
2011,05,16,23,50,148,9.7,11.8,1.68,9.09,5.06,999,1011.3,9.6,9.3,999.0,99.0,99.00
2011,05,17,00,50,129,11.6,14.2,1.90,5.26,4.90,999,1010.7,9.4,9.3,999.0,99.0,99.00
2011,05,17,01,50,128,12.7,15.7,2.01,6.25,5.08,999,1009.5,9.7,9.2,999.0,99.0,99.00
2011,05,17,02,50,133,14.0,16.6,2.40,6.67,5.27,999,1008.8,9.8,9.2,999.0,99.0,99.00
2011,05,17,03,50,130,12.9,17.3,2.64,6.67,5.45,999,1008.5,9.6,9.2,999.0,99.0,99.00
2011,05,17,04,50,133,12.1,15.2,2.76,7.14,5.58,999,1008.5,10.1,9.3,999.0,99.0,99.00
2011,05,17,05,50,123,9.7,13.5,3.04,7.69,6.00,999,1008.7,9.8,9.4,999.0,99.0,99.00
2011,05,17,06,50,114,8.1,9.8,2.42,7.14,5.97,999,1008.4,9.8,9.4,999.0,99.0,99.00
2011,05,17,07,50,119,9.2,11.1,99.00,99.00,99.00,999,1008.0,10.2,9.4,999.0,99.0,99.00
2011,05,17,08,50,117,8.5,10.2,2.16,7.69,5.80,999,1007.8,10.1,9.4,999.0,99.0,99.00
2011,05,17,09,50,124,8.1,10.1,2.34,8.33,6.50,999,1007.9,10.0,9.3,999.0,99.0,99.00
2011,05,17,10,50,123,8.1,99.0,99.00,99.00,99.00,999,9999.0,10.3,999.0,999.0,99.0,99.00
2011,05,17,11,50,124,7.3,8.6,99.00,99.00,99.00,999,1007.6,10.3,9.3,999.0,99.0,99.00
2011,05,17,12,50,135,7.9,9.3,2.85,10.00,7.61,999,1007.4,10.1,9.3,999.0,99.0,99.00
2011,05,17,13,50,136,5.2,6.2,2.59,10.00,7.27,999,1007.9,10.1,9.3,999.0,99.0,99.00
2011,05,17,14,50,154,5.2,6.1,2.42,9.09,7.25,999,1008.0,10.2,9.3,999.0,99.0,99.00
2011,05,17,15,50,176,5.6,6.5,2.50,10.00,7.37,999,1008.1,10.5,9.4,999.0,99.0,99.00
2011,05,17,16,50,203,5.0,5.9,99.00,99.00,99.00,999,1008.6,10.8,9.4,999.0,99.0,99.00
2011,05,17,17,50,227,6.8,8.2,2.27,9.09,7.01,999,1008.9,11.2,9.7,999.0,99.0,99.00
2011,05,17,18,50,230,6.1,7.4,2.25,9.09,7.01,999,1009.5,11.3,9.6,999.0,99.0,99.00
2011,05,17,19,50,235,6.0,7.3,2.30,8.33,7.14,999,1010.1,11.5,9.6,999.0,99.0,99.00
2011,05,17,20,50,223,5.1,6.2,2.28,9.09,6.93,999,1010.4,11.5,9.8,999.0,99.0,99.00
2011,05,17,21,50,210,4.8,5.6,2.53,9.09,7.03,999,1010.6,11.2,9.8,999.0,99.0,99.00
2011,05,17,22,50,193,3.1,3.7,2.20,8.33,6.62,999,1010.4,11.0,9.9,999.0,99.0,99.00
2011,05,17,23,50,169,3.6,5.0,2.55,9.09,6.79,999,1009.6,10.7,10.2,999.0,99.0,99.00
2011,05,18,00,50,180,5.8,7.4,2.37,9.09,6.68,999,1009.1,10.0,10.0,999.0,99.0,99.00
2011,05,18,02,50,143,7.8,9.8,2.04,9.09,6.10,999,1006.8,10.0,9.6,999.0,99.0,99.00
2011,05,18,03,50,140,6.9,8.8,2.11,8.33,5.76,999,1006.3,10.4,9.6,999.0,99.0,99.00
2011,05,18,04,50,21,8.4,9.9,1.95,8.33,5.90,999,1006.8,9.7,9.6,999.0,99.0,99.00
2011,05,18,05,50,22,5.3,6.5,1.90,9.09,5.95,999,1007.8,10.2,9.6,999.0,99.0,99.00
2011,05,18,06,50,310,7.5,9.1,1.84,8.33,6.16,999,1008.7,10.5,9.6,999.0,99.0,99.00
2011,05,18,07,50,297,7.3,9.2,2.02,8.33,6.24,999,1009.0,10.7,9.7,999.0,99.0,99.00
2011,05,18,08,50,286,8.2,9.7,2.07,7.69,6.26,999,1008.7,10.6,9.6,999.0,99.0,99.00
2011,05,18,09,50,279,7.5,8.7,1.98,7.69,6.23,999,1008.6,10.7,9.6,999.0,99.0,99.00
2011,05,18,10,50,302,6.1,7.3,2.04,7.69,6.33,999,1008.7,10.5,9.6,999.0,99.0,99.00
2011,05,18,11,50,326,6.2,7.5,2.00,8.33,6.14,999,1009.4,10.1,9.6,999.0,99.0,99.00
2011,05,18,12,50,306,6.7,7.7,2.27,7.69,6.27,999,1009.7,10.0,9.6,999.0,99.0,99.00
2011,05,18,13,50,300,6.1,7.1,2.33,7.69,6.33,999,1010.4,10.2,9.6,999.0,99.0,99.00
2011,05,18,14,50,308,8.5,10.0,2.32,8.33,6.52,999,1010.9,10.3,9.6,999.0,99.0,99.00
2011,05,18,15,50,314,9.0,11.1,2.43,9.09,6.53,999,1011.5,10.4,9.5,999.0,99.0,99.00
2011,05,18,16,50,308,8.7,10.1,2.39,8.33,6.51,999,1012.1,10.4,9.5,999.0,99.0,99.00
2011,05,18,17,50,315,7.5,8.9,2.48,9.09,6.80,999,1012.9,10.7,9.6,999.0,99.0,99.00
2011,05,18,18,50,313,7.9,9.6,2.28,9.09,6.90,999,1013.1,10.8,9.6,999.0,99.0,99.00
2011,05,18,19,50,307,7.7,9.2,2.25,10.00,7.08,999,1013.3,11.0,9.7,999.0,99.0,99.00
2011,05,18,20,50,310,9.4,11.4,2.59,9.09,6.98,999,1012.8,11.0,9.8,999.0,99.0,99.00
2011,05,18,21,50,305,9.3,11.1,2.40,10.00,6.44,999,1013.2,11.1,9.7,999.0,99.0,99.00
2011,05,18,22,50,303,10.7,13.3,2.65,8.33,6.19,999,1013.0,11.3,9.7,999.0,99.0,99.00
2011,05,18,23,50,305,10.5,12.6,2.79,9.09,6.37,999,1013.1,11.4,9.7,999.0,99.0,99.00
2011,05,19,00,50,304,11.4,14.0,2.90,8.33,6.28,999,1012.9,11.5,9.7,999.0,99.0,99.00
2011,05,19,01,50,307,11.8,14.6,3.02,9.09,6.24,999,1012.7,11.4,9.8,999.0,99.0,99.00
2011,05,19,02,50,308,12.8,16.0,3.18,9.09,6.52,999,1012.8,11.3,9.7,999.0,99.0,99.00
2011,05,19,03,50,307,12.0,14.1,3.10,9.09,6.41,999,1013.4,11.1,9.5,999.0,99.0,99.00
2011,05,19,04,50,310,10.7,13.3,3.10,10.00,6.56,999,1014.1,11.0,9.5,999.0,99.0,99.00
2011,05,19,05,50,312,10.4,12.5,3.01,9.09,6.63,999,1014.2,10.8,9.7,999.0,99.0,99.00
2011,05,19,06,50,306,9.3,11.3,2.95,10.00,6.73,999,1014.6,10.8,9.9,999.0,99.0,99.00
2011,05,19,07,50,314,10.4,12.9,2.69,10.00,6.48,999,1014.6,10.8,9.8,999.0,99.0,99.00
2011,05,19,08,50,314,9.8,99.0,99.00,99.00,99.00,999,1014.5,10.7,999.0,999.0,99.0,99.00
2011,05,19,09,50,313,9.6,12.1,2.80,10.00,6.59,999,1014.7,10.6,9.7,999.0,99.0,99.00
2011,05,19,10,50,316,10.4,12.6,2.42,10.00,6.33,999,1014.8,10.6,9.7,999.0,99.0,99.00
2011,05,19,11,50,317,9.9,11.7,2.47,10.00,6.27,999,1014.9,10.4,9.7,999.0,99.0,99.00
2011,05,19,12,50,319,8.5,10.2,2.30,10.00,6.24,999,1015.2,10.3,9.7,999.0,99.0,99.00
2011,05,19,13,50,312,9.0,10.4,2.24,10.00,6.36,999,1015.6,10.5,9.7,999.0,99.0,99.00
2011,05,19,14,50,320,7.6,8.8,2.40,9.09,6.77,999,1016.2,10.4,9.7,999.0,99.0,99.00
2011,05,19,15,50,330,6.0,7.3,2.43,9.09,6.93,999,1016.8,10.5,9.7,999.0,99.0,99.00
2011,05,19,16,50,324,5.4,6.6,2.24,19.05,6.83,999,1017.1,10.3,9.9,999.0,99.0,99.00
2011,05,19,17,50,321,6.2,7.6,2.42,19.05,7.11,999,1017.1,10.4,9.9,999.0,99.0,99.00
2011,05,19,18,50,326,5.2,6.2,2.33,9.09,7.01,999,1017.1,10.5,10.0,999.0,99.0,99.00
2011,05,19,19,50,305,5.5,6.7,2.40,9.09,7.11,999,1017.0,10.6,10.2,999.0,99.0,99.00
2011,05,19,20,50,317,6.2,7.5,2.40,8.33,7.14,999,1016.9,10.9,10.3,999.0,99.0,99.00
2011,05,19,21,50,307,7.2,8.7,2.58,17.39,7.69,999,1016.9,11.0,10.4,999.0,99.0,99.00
2011,05,19,22,50,300,7.1,9.0,2.44,9.09,7.01,999,1016.8,11.2,10.4,999.0,99.0,99.00
2011,05,19,23,50,300,8.6,10.6,2.57,17.39,7.12,999,1016.6,11.4,10.4,999.0,99.0,99.00
2011,05,20,00,50,311,9.0,10.8,2.69,9.09,6.77,999,1016.3,11.5,10.4,999.0,99.0,99.00
2011,05,20,01,50,302,10.2,12.1,2.59,17.39,6.91,999,1015.7,11.5,10.4,999.0,99.0,99.00
2011,05,20,02,50,297,10.3,13.2,99.00,99.00,99.00,999,1016.1,11.4,10.3,999.0,99.0,99.00
2011,05,20,03,50,307,11.2,13.9,2.83,12.90,6.86,999,1016.5,11.4,10.2,999.0,99.0,99.00
2011,05,20,04,50,304,11.3,13.2,3.01,13.79,6.74,999,1016.7,11.3,10.2,999.0,99.0,99.00
2011,05,20,05,50,307,10.6,12.7,2.80,17.39,6.96,999,1017.0,11.2,10.1,999.0,99.0,99.00
2011,05,20,06,50,308,10.6,12.7,2.92,17.39,7.03,999,1016.6,11.0,10.2,999.0,99.0,99.00
2011,05,20,07,50,307,10.9,13.7,2.86,17.39,7.00,999,1016.4,10.9,10.1,999.0,99.0,99.00
2011,05,20,08,50,310,9.7,12.8,2.73,17.39,7.13,999,1016.5,10.8,10.1,999.0,99.0,99.00
2011,05,20,09,50,316,9.5,11.6,2.65,9.09,6.66,999,1016.2,10.7,10.1,999.0,99.0,99.00
2011,05,20,10,50,312,9.1,10.8,2.58,17.39,6.92,999,1016.3,10.6,10.1,999.0,99.0,99.00
2011,05,20,11,50,318,7.9,9.5,2.44,17.39,7.04,999,1016.8,10.6,10.1,999.0,99.0,99.00
2011,05,20,12,50,319,8.6,10.3,2.41,17.39,6.86,999,1017.4,10.4,10.1,999.0,99.0,99.00
2011,05,20,13,50,324,8.7,10.1,2.45,17.39,6.97,999,1017.5,10.5,10.1,999.0,99.0,99.00
2011,05,20,14,50,322,8.7,11.1,2.35,17.39,6.29,999,1018.2,10.5,10.1,999.0,99.0,99.00
2011,05,20,15,50,326,8.0,9.6,2.42,17.39,6.96,999,1018.8,10.5,10.1,999.0,99.0,99.00
2011,05,20,16,50,321,7.9,9.5,2.08,16.00,6.29,999,1019.2,10.5,10.1,999.0,99.0,99.00
2011,05,20,17,50,318,7.2,9.3,2.20,17.39,6.58,999,1019.4,10.7,10.2,999.0,99.0,99.00
2011,05,20,18,50,309,7.6,8.8,2.02,17.39,6.35,999,1019.6,10.8,10.2,999.0,99.0,99.00
2011,05,20,19,50,315,8.2,10.2,2.15,17.39,6.48,999,1019.2,11.1,10.3,999.0,99.0,99.00
2011,05,20,20,50,303,9.9,12.1,2.18,16.00,6.48,999,1019.0,11.2,10.3,999.0,99.0,99.00
2011,05,20,21,50,307,9.8,12.0,2.30,16.00,6.08,999,1018.6,11.3,10.3,999.0,99.0,99.00
2011,05,20,22,50,298,11.2,13.2,2.37,6.67,5.80,999,1018.4,11.3,10.3,999.0,99.0,99.00
2011,05,20,23,50,299,11.6,13.9,2.38,16.00,5.78,999,1017.9,11.4,10.3,999.0,99.0,99.00
2011,05,21,00,50,299,12.6,14.7,2.45,16.00,5.70,999,1017.6,11.4,10.3,999.0,99.0,99.00
2011,05,21,01,50,304,11.4,13.9,2.42,16.00,5.80,999,1017.5,11.3,10.3,999.0,99.0,99.00
2011,05,21,02,50,297,12.1,14.5,2.11,16.00,5.50,999,1017.2,11.1,10.2,999.0,99.0,99.00
2011,05,21,03,50,300,11.8,14.4,2.24,16.00,5.58,999,1017.2,11.1,10.1,999.0,99.0,99.00
2011,05,21,04,50,295,10.8,12.4,2.07,16.00,5.62,999,1017.3,11.0,10.0,999.0,99.0,99.00
2011,05,21,05,50,301,10.4,12.4,2.06,16.00,5.91,999,1017.5,11.1,10.0,999.0,99.0,99.00
2011,05,21,06,50,302,10.9,13.0,2.04,16.00,5.80,999,1017.0,11.0,10.1,999.0,99.0,99.00
2011,05,21,07,50,308,11.8,14.8,2.14,16.00,5.69,999,1016.6,11.0,10.1,999.0,99.0,99.00
2011,05,21,08,50,304,11.8,14.3,2.36,16.00,5.97,999,1016.4,10.9,10.1,999.0,99.0,99.00
2011,05,21,09,50,305,11.5,14.0,2.49,16.00,6.11,999,1016.3,11.0,10.1,999.0,99.0,99.00
2011,05,21,10,50,306,12.6,14.9,2.39,6.67,5.91,999,1015.9,10.9,10.0,999.0,99.0,99.00
