YY,MM,DD,hh,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS
85,01,01,00,318,01.5,02.3,02.30,14.30,07.80,999,1023.4,10.4,11.6,999.0,99.0
85,01,01,01,315,03.2,04.1,02.20,14.30,07.80,999,1023.3,10.1,11.5,999.0,99.0
85,01,01,02,335,03.7,04.4,02.30,14.30,08.10,999,1023.3,10.6,11.3,999.0,99.0
85,01,01,03,330,02.8,03.4,02.20,11.10,07.80,999,1023.7,10.5,11.2,999.0,99.0
85,01,01,04,339,02.6,03.3,02.20,14.30,07.50,999,1024.1,10.6,11.3,999.0,99.0
85,01,01,05,006,00.8,01.3,02.30,14.30,08.00,999,1024.5,10.6,11.2,999.0,99.0
85,01,01,06,123,01.3,02.2,02.30,14.30,07.90,999,1024.7,09.8,11.2,999.0,99.0
85,01,01,07,131,01.9,02.6,02.20,14.30,07.80,999,1025.3,10.0,11.3,999.0,99.0
85,01,01,08,117,02.5,03.2,02.00,10.00,07.60,999,1025.5,09.4,11.3,999.0,99.0
85,01,01,09,097,02.5,03.2,02.30,14.30,07.80,999,1025.5,09.0,11.3,999.0,99.0
85,01,01,10,089,02.7,03.4,02.00,09.10,07.60,999,1025.5,08.6,11.3,999.0,99.0
85,01,01,11,102,04.0,05.1,01.80,14.30,07.50,999,1025.5,08.9,11.3,999.0,99.0
85,01,01,12,116,04.0,04.5,01.70,14.30,07.30,999,1025.6,08.9,11.3,999.0,99.0
85,01,01,13,102,03.9,04.8,01.60,12.50,07.30,999,1025.5,08.4,11.3,999.0,99.0
85,01,01,14,110,04.9,05.9,01.60,09.10,06.40,999,1025.8,08.8,11.3,999.0,99.0
85,01,01,15,102,03.4,04.3,01.60,09.10,06.10,999,1026.3,07.8,11.2,999.0,99.0
85,01,01,16,098,03.6,04.5,01.50,12.50,06.50,999,1027.0,07.5,11.2,999.0,99.0
85,01,01,17,083,04.1,05.1,01.50,09.10,06.30,999,1027.6,07.5,11.2,999.0,99.0
85,01,01,18,094,04.1,05.2,01.40,09.10,05.70,999,1027.9,07.0,11.2,999.0,99.0
85,01,01,19,100,03.3,04.3,01.50,14.30,06.50,999,1027.9,07.4,11.2,999.0,99.0
85,01,01,20,100,04.1,04.9,01.60,12.50,07.10,999,1027.1,08.0,11.2,999.0,99.0
85,01,01,21,109,02.9,03.8,99.00,99.00,99.00,999,1026.6,08.9,11.3,999.0,99.0
85,01,01,22,093,01.6,02.1,01.40,12.50,06.90,999,1026.3,09.6,11.3,999.0,99.0
