YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014,01,04,15,50,14,3.0,4.4,2.07,12.12,8.11,999,1016.7,7.7,10.3,999.0,99.0,99.00
2014,01,04,16,50,11,1.7,2.6,2.08,12.90,7.87,999,1017.4,7.0,10.3,999.0,99.0,99.00
2014,01,04,17,50,331,0.8,1.4,2.02,12.12,8.05,999,1017.9,7.0,10.3,999.0,99.0,99.00
2014,01,04,18,50,315,1.2,1.9,2.06,12.12,8.00,999,1017.8,7.0,10.4,999.0,99.0,99.00
2014,01,04,19,50,298,2.8,3.7,1.91,12.12,8.37,999,1017.4,7.6,10.5,999.0,99.0,99.00
2014,01,04,20,50,309,4.0,5.3,1.96,11.43,8.08,999,1016.5,7.9,10.6,999.0,99.0,99.00
2014,01,04,21,50,301,4.4,5.4,2.08,12.90,8.36,999,1016.6,8.2,10.6,999.0,99.0,99.00
2014,01,04,22,50,312,5.0,6.6,1.90,12.90,7.78,999,1016.5,8.1,10.6,999.0,99.0,99.00
2014,01,04,23,50,315,4.8,6.1,1.83,12.12,7.57,999,1016.7,8.0,10.6,999.0,99.0,99.00
2014,01,05,00,50,318,4.5,5.8,1.74,10.81,7.78,999,1016.9,8.0,10.6,999.0,99.0,99.00
2014,01,05,01,50,333,4.0,4.8,1.66,9.09,7.45,999,1017.0,7.8,10.5,999.0,99.0,99.00
2014,01,05,02,50,328,2.8,3.9,1.63,11.43,7.41,999,1017.6,7.8,10.4,999.0,99.0,99.00
2014,01,05,03,50,327,4.1,5.1,1.44,10.81,7.12,999,1017.8,7.7,10.4,999.0,99.0,99.00
2014,01,05,04,50,325,3.6,4.4,1.53,12.12,7.74,999,1018.2,7.7,10.4,999.0,99.0,99.00
2014,01,05,05,50,317,3.8,4.8,1.34,12.12,7.59,999,1018.6,7.9,10.4,999.0,99.0,99.00
2014,01,05,06,50,334,3.5,4.4,1.33,12.12,7.48,999,1018.9,7.9,10.4,999.0,99.0,99.00
2014,01,05,07,50,323,3.5,4.4,1.33,12.12,7.65,999,1018.6,7.8,10.4,999.0,99.0,99.00
2014,01,05,08,50,313,1.8,2.9,1.24,9.09,7.47,999,1018.7,8.2,10.4,999.0,99.0,99.00
2014,01,05,09,50,7,1.1,1.8,1.27,9.09,7.45,999,1018.8,8.0,10.4,999.0,99.0,99.00
2014,01,05,10,50,29,1.4,2.1,1.35,9.09,7.34,999,1019.3,7.8,10.3,999.0,99.0,99.00
2014,01,05,11,50,31,2.4,3.2,1.18,8.33,7.19,999,1019.4,7.4,10.3,999.0,99.0,99.00
2014,01,05,12,50,20,1.8,2.4,1.09,11.43,7.04,999,1019.5,7.1,10.3,999.0,99.0,99.00
2014,01,05,13,50,89,2.6,3.1,1.16,10.00,7.25,999,1019.8,7.2,10.3,999.0,99.0,99.00
2014,01,05,14,50,79,2.0,2.5,0.94,10.00,6.84,999,1020.2,9.2,10.3,999.0,99.0,99.00
2014,01,05,15,50,104,1.6,2.1,1.05,11.43,7.09,999,1020.9,9.9,10.2,999.0,99.0,99.00
2014,01,05,16,50,83,3.2,3.9,0.99,9.09,6.63,999,1022.0,9.8,10.3,999.0,99.0,99.00
2014,01,05,17,50,87,3.2,4.2,1.00,9.09,6.70,999,1022.5,9.7,10.4,999.0,99.0,99.00
2014,01,05,18,50,70,3.4,4.1,0.94,8.33,6.74,999,1022.6,10.1,10.5,999.0,99.0,99.00
2014,01,05,19,50,83,2.3,3.1,0.88,7.69,6.46,999,1022.0,10.6,10.6,999.0,99.0,99.00
2014,01,05,20,50,41,0.9,1.2,0.88,9.09,6.66,999,1021.3,10.7,10.8,999.0,99.0,99.00
2014,01,05,21,50,309,1.3,1.8,99.00,99.00,99.00,999,1020.8,10.9,11.1,999.0,99.0,99.00
2014,01,05,22,50,326,2.4,2.8,0.81,8.33,7.12,999,1020.7,11.2,11.2,999.0,99.0,99.00
2014,01,05,23,50,326,3.0,3.4,0.73,8.33,7.11,999,1020.7,11.2,11.2,999.0,99.0,99.00
2014,01,06,00,50,324,3.6,4.2,0.94,16.00,7.88,999,1020.9,10.9,11.0,999.0,99.0,99.00
2014,01,06,01,50,329,3.8,4.7,0.79,8.33,7.01,999,1021.5,10.9,10.8,999.0,99.0,99.00
2014,01,06,02,50,336,3.4,4.1,0.74,7.69,6.82,999,1022.1,10.8,10.7,999.0,99.0,99.00
2014,01,06,03,50,15,1.6,1.8,0.88,16.00,7.74,999,1022.1,10.6,10.6,999.0,99.0,99.00
2014,01,06,04,50,348,2.2,2.5,0.81,16.00,7.57,999,1022.2,10.5,10.6,999.0,99.0,99.00
2014,01,06,05,50,1,2.2,2.5,0.75,16.00,7.16,999,1022.5,10.6,10.5,999.0,99.0,99.00
2014,01,06,06,50,319,1.6,2.4,0.77,16.00,6.64,999,1022.9,10.5,10.4,999.0,99.0,99.00
2014,01,06,07,50,351,2.1,2.4,0.78,16.00,7.87,999,1022.8,10.5,10.4,999.0,99.0,99.00
2014,01,06,08,50,37,3.1,3.5,0.82,16.00,8.40,999,1022.6,10.8,10.4,999.0,99.0,99.00
2014,01,06,09,50,62,4.6,5.3,0.74,16.00,8.34,999,1022.4,11.1,10.4,999.0,99.0,99.00
2014,01,06,10,50,70,4.6,5.2,0.77,16.00,8.05,999,1022.5,11.2,10.4,999.0,99.0,99.00
2014,01,06,11,50,84,6.5,7.7,0.79,14.81,7.19,999,1022.1,11.2,10.4,999.0,99.0,99.00
2014,01,06,12,50,94,5.2,6.0,0.79,14.81,5.86,999,1022.6,11.1,10.4,999.0,99.0,99.00
2014,01,06,13,50,88,5.7,6.6,0.84,14.81,6.23,999,1022.6,11.4,10.4,999.0,99.0,99.00
2014,01,06,14,50,82,3.2,4.5,0.89,14.81,6.61,999,1023.5,11.1,10.4,999.0,99.0,99.00
2014,01,06,15,50,74,3.0,3.8,0.93,14.81,6.56,999,1024.2,11.1,10.4,999.0,99.0,99.00
2014,01,06,16,50,70,4.3,5.3,0.87,14.81,6.81,999,1024.5,11.0,10.4,999.0,99.0,99.00
2014,01,06,17,50,79,5.7,6.9,1.03,14.81,7.16,999,1024.6,11.2,10.4,999.0,99.0,99.00
2014,01,06,18,50,85,4.1,4.8,0.93,14.81,6.78,999,1025.0,11.2,10.4,999.0,99.0,99.00
2014,01,06,19,50,75,5.7,7.0,0.93,13.79,6.80,999,1023.2,11.1,10.5,999.0,99.0,99.00
2014,01,06,20,50,90,5.3,6.5,0.94,13.79,6.67,999,1022.0,12.0,10.5,999.0,99.0,99.00
2014,01,06,21,50,87,3.9,4.7,0.81,13.79,6.43,999,1021.7,12.5,10.5,999.0,99.0,99.00
2014,01,06,22,50,101,3.5,4.3,0.95,13.79,7.68,999,1021.6,12.7,10.6,999.0,99.0,99.00
2014,01,06,23,50,135,1.2,1.8,0.99,13.79,8.67,999,1021.9,12.4,10.6,999.0,99.0,99.00
2014,01,07,00,50,241,2.2,2.8,0.89,13.79,8.78,999,1022.0,12.6,10.6,999.0,99.0,99.00
2014,01,07,01,50,317,1.7,2.1,0.94,13.79,9.50,999,1022.4,11.3,10.6,999.0,99.0,99.00
2014,01,07,02,50,8,1.2,1.5,0.88,13.79,9.85,999,1022.4,11.4,10.6,999.0,99.0,99.00
2014,01,07,03,50,99,1.3,1.8,0.99,13.79,10.18,999,1022.4,11.8,10.5,999.0,99.0,99.00
2014,01,07,04,50,125,1.6,2.1,0.95,12.90,10.37,999,1022.1,11.6,10.5,999.0,99.0,99.00
2014,01,07,05,50,302,1.3,2.0,0.96,11.43,10.15,999,1022.5,11.6,10.4,999.0,99.0,99.00
2014,01,07,06,50,351,1.6,1.9,0.97,13.79,10.12,999,1022.7,11.8,10.4,999.0,99.0,99.00
2014,01,07,07,50,76,2.8,3.3,1.21,12.90,10.82,999,1022.1,11.1,10.4,999.0,99.0,99.00
2014,01,07,08,50,28,1.0,1.8,1.01,12.90,10.11,999,1022.0,10.8,10.4,999.0,99.0,99.00
2014,01,07,09,50,128,1.1,1.7,1.16,12.90,10.22,999,1021.5,10.8,10.4,999.0,99.0,99.00
2014,01,07,10,50,89,1.8,2.5,1.27,12.90,10.92,999,1022.0,10.7,10.4,999.0,99.0,99.00
2014,01,07,11,50,96,3.6,4.5,0.96,13.79,10.14,999,1021.6,10.5,10.4,999.0,99.0,99.00
2014,01,07,12,50,114,2.0,2.7,1.08,12.90,10.07,999,1021.4,10.7,10.4,999.0,99.0,99.00
2014,01,07,13,50,126,1.6,2.1,1.11,12.90,10.12,999,1021.4,10.8,10.4,999.0,99.0,99.00
2014,01,07,14,50,142,1.8,2.6,1.15,12.90,9.79,999,1021.2,10.6,10.4,999.0,99.0,99.00
2014,01,07,15,50,118,2.5,3.0,1.09,12.12,9.66,999,1021.1,10.5,10.4,999.0,99.0,99.00
2014,01,07,16,50,110,1.8,2.3,1.09,12.90,9.64,999,1022.2,10.7,10.4,999.0,99.0,99.00
2014,01,07,17,50,100,2.2,2.9,0.94,12.12,9.53,999,1022.8,10.8,10.5,999.0,99.0,99.00
2014,01,07,18,50,102,1.6,2.4,1.11,12.90,10.11,999,1023.3,10.7,10.5,999.0,99.0,99.00
2014,01,07,19,50,98,2.6,3.1,1.19,12.90,10.25,999,1022.6,10.7,10.6,999.0,99.0,99.00
2014,01,07,20,50,143,2.4,3.1,1.06,12.12,10.21,999,1021.3,10.9,10.7,999.0,99.0,99.00
2014,01,07,21,50,175,2.0,2.4,1.02,12.12,10.20,999,1020.9,11.0,10.8,999.0,99.0,99.00
2014,01,07,22,50,78,0.7,1.1,1.05,12.12,9.49,999,1021.0,11.3,11.0,999.0,99.0,99.00
2014,01,07,23,50,254,1.4,1.8,1.21,11.43,10.08,999,1021.4,11.2,11.1,999.0,99.0,99.00
2014,01,08,00,50,236,2.3,3.0,1.15,12.12,10.10,999,1021.1,11.1,11.1,999.0,99.0,99.00
2014,01,08,01,50,231,2.4,3.3,1.13,12.12,9.92,999,1021.0,11.1,11.0,999.0,99.0,99.00
2014,01,08,02,50,293,2.6,3.9,1.04,12.12,9.47,999,1021.5,11.2,10.8,999.0,99.0,99.00
2014,01,08,03,50,253,3.6,4.4,1.06,11.43,9.64,999,1021.8,11.1,10.8,999.0,99.0,99.00
2014,01,08,04,50,319,2.5,3.1,1.18,12.12,9.78,999,1022.5,11.0,10.7,999.0,99.0,99.00
2014,01,08,05,50,305,3.5,4.3,1.10,10.81,9.08,999,1023.0,11.0,10.7,999.0,99.0,99.00
2014,01,08,06,50,336,1.7,2.2,1.19,12.12,9.26,999,1023.4,10.6,10.7,999.0,99.0,99.00
2014,01,08,07,50,308,4.1,4.9,1.26,11.43,8.89,999,1022.9,10.7,10.6,999.0,99.0,99.00
2014,01,08,08,50,293,4.8,5.5,1.17,11.43,8.61,999,1022.4,10.4,10.6,999.0,99.0,99.00
2014,01,08,09,50,296,5.2,6.1,1.22,11.43,7.94,999,1022.5,10.1,10.6,999.0,99.0,99.00
2014,01,08,10,50,310,5.8,6.7,1.39,11.43,7.40,999,1022.3,10.4,10.6,999.0,99.0,99.00
2014,01,08,11,50,306,3.9,5.0,1.28,10.81,7.09,999,1022.1,10.1,10.6,999.0,99.0,99.00
2014,01,08,12,50,293,6.3,7.4,1.39,11.43,7.31,999,1022.6,10.4,10.6,999.0,99.0,99.00
2014,01,08,13,50,301,5.8,7.1,1.31,11.43,7.10,999,1022.8,10.9,10.6,999.0,99.0,99.00
2014,01,08,14,50,308,5.5,6.7,1.35,10.81,7.25,999,1022.5,10.8,10.6,999.0,99.0,99.00
2014,01,08,15,50,308,5.4,6.6,1.37,10.81,7.22,999,1022.6,10.7,10.6,999.0,99.0,99.00
2014,01,08,16,50,304,5.8,6.9,1.31,10.81,6.73,999,1023.1,10.3,10.6,999.0,99.0,99.00
2014,01,08,17,50,299,4.1,5.1,1.36,10.00,7.15,999,1023.6,10.6,10.6,999.0,99.0,99.00
2014,01,08,18,50,298,5.2,6.2,1.42,10.00,7.82,999,1024.0,11.1,10.6,999.0,99.0,99.00
2014,01,08,19,50,299,4.1,4.9,1.22,10.00,6.95,999,1023.5,11.1,10.7,999.0,99.0,99.00
2014,01,08,20,50,294,7.4,8.7,1.58,16.00,7.64,999,1022.1,10.5,10.7,999.0,99.0,99.00
2014,01,08,21,50,295,6.5,8.1,1.41,16.00,6.61,999,1021.6,10.4,10.7,999.0,99.0,99.00
2014,01,08,22,50,292,5.7,6.7,1.41,16.00,6.78,999,1021.6,10.7,10.7,999.0,99.0,99.00
2014,01,08,23,50,293,7.2,8.6,1.50,16.00,6.80,999,1022.0,11.3,10.8,999.0,99.0,99.00
2014,01,09,00,50,299,8.5,10.1,1.54,16.00,6.60,999,1022.1,11.2,10.8,999.0,99.0,99.00
2014,01,09,01,50,302,7.0,8.5,1.52,16.00,6.26,999,1022.6,11.2,10.7,999.0,99.0,99.00
2014,01,09,02,50,301,6.7,7.7,1.49,14.81,6.72,999,1022.7,11.3,10.7,999.0,99.0,99.00
2014,01,09,03,50,300,6.8,8.0,1.54,14.81,6.57,999,1023.4,11.3,10.7,999.0,99.0,99.00
2014,01,09,04,50,303,4.8,5.8,1.57,14.81,7.28,999,1023.1,11.1,10.7,999.0,99.0,99.00
2014,01,09,05,50,293,5.1,6.0,1.46,14.81,7.10,999,1023.3,11.1,10.7,999.0,99.0,99.00
2014,01,09,06,50,295,4.9,5.9,1.40,14.81,7.37,999,1023.5,11.1,10.6,999.0,99.0,99.00
2014,01,09,07,50,302,6.7,7.8,99.00,99.00,99.00,999,1023.8,10.6,10.6,999.0,99.0,99.00
2014,01,09,08,50,297,2.5,3.1,1.54,12.90,7.60,999,1023.4,10.4,10.7,999.0,99.0,99.00
2014,01,09,09,50,268,3.2,4.2,1.45,10.81,7.72,999,1023.4,10.8,10.8,999.0,99.0,99.00
2014,01,09,10,50,251,4.6,5.5,1.56,11.43,8.56,999,1022.9,11.2,10.8,999.0,99.0,99.00
2014,01,09,11,50,280,5.3,7.4,1.64,12.12,8.57,999,1022.5,11.4,10.9,999.0,99.0,99.00
2014,01,09,12,50,311,3.3,4.4,1.61,12.12,7.97,999,1023.3,11.2,10.9,999.0,99.0,99.00
2014,01,09,13,50,311,3.8,5.3,1.73,10.00,7.96,999,1022.9,11.2,10.9,999.0,99.0,99.00
2014,01,09,14,50,307,5.5,6.4,1.86,11.43,8.18,999,1023.2,11.1,10.9,999.0,99.0,99.00
2014,01,09,15,50,309,8.3,9.5,1.72,11.43,7.24,999,1023.1,11.0,10.8,999.0,99.0,99.00
2014,01,09,16,50,312,7.1,8.4,1.87,11.43,7.21,999,1024.0,11.1,10.8,999.0,99.0,99.00
2014,01,09,17,50,316,7.3,8.8,1.65,10.81,6.44,999,1024.8,11.0,10.9,999.0,99.0,99.00
2014,01,09,18,50,314,7.2,8.5,1.79,14.81,6.87,999,1025.5,11.1,10.8,999.0,99.0,99.00
2014,01,09,19,50,309,6.3,7.5,1.87,14.81,7.10,999,1025.3,11.1,10.9,999.0,99.0,99.00
2014,01,09,20,50,306,6.6,7.9,1.85,14.81,7.13,999,1024.6,11.1,11.1,999.0,99.0,99.00
2014,01,09,21,50,299,8.2,10.3,2.10,14.81,7.68,999,1023.9,11.2,11.2,999.0,99.0,99.00
2014,01,09,22,50,304,9.0,10.5,99.00,99.00,99.00,999,1024.3,11.2,11.2,999.0,99.0,99.00
2014,01,09,23,50,313,9.2,11.6,2.20,13.79,7.06,999,1024.7,11.2,11.2,999.0,99.0,99.00
2014,01,10,00,50,312,8.7,10.0,2.26,12.12,7.51,999,1024.2,11.1,11.2,999.0,99.0,99.00
2014,01,10,01,50,313,8.8,10.8,2.24,12.90,7.23,999,1024.8,11.1,11.1,999.0,99.0,99.00
2014,01,10,02,50,313,8.3,10.0,2.56,12.90,7.89,999,1025.1,11.1,11.1,999.0,99.0,99.00
2014,01,10,03,50,313,6.5,8.0,2.32,12.90,7.95,999,1025.2,11.1,11.1,999.0,99.0,99.00
2014,01,10,04,50,308,6.7,8.0,2.45,13.79,8.60,999,1025.1,11.0,11.0,999.0,99.0,99.00
2014,01,10,05,50,308,6.5,7.7,2.76,12.12,8.95,999,1025.2,11.1,10.9,999.0,99.0,99.00
2014,01,10,06,50,312,6.3,7.6,2.47,13.79,8.90,999,1025.5,11.2,10.8,999.0,99.0,99.00
2014,01,10,07,50,316,6.0,7.2,2.75,11.43,9.22,999,1025.1,11.2,10.8,999.0,99.0,99.00
2014,01,10,08,50,319,4.3,5.4,2.22,13.79,8.30,999,1024.8,10.9,10.8,999.0,99.0,99.00
2014,01,10,09,50,329,4.3,5.3,2.56,12.90,9.09,999,1024.9,11.0,10.8,999.0,99.0,99.00
2014,01,10,10,50,316,3.9,5.1,2.57,13.79,9.26,999,1024.4,11.0,10.8,999.0,99.0,99.00
2014,01,10,11,50,310,4.7,6.0,2.44,13.79,9.57,999,1024.3,10.7,10.8,999.0,99.0,99.00
2014,01,10,12,50,320,5.1,6.4,2.39,12.90,9.09,999,1024.4,10.5,10.8,999.0,99.0,99.00
