YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2007,01,02,09,00,320,8.9,11.0,1.84,12.90,5.53,999,1021.8,12.1,11.4,999.0,99.0,99.00
2007,01,02,10,00,311,8.2,10.0,2.08,14.81,6.23,999,1021.7,12.4,11.4,999.0,99.0,99.00
2007,01,02,11,00,312,9.2,11.0,2.26,11.43,6.37,999,1022.2,12.4,11.4,999.0,99.0,99.00
2007,01,02,12,00,320,8.0,9.4,2.11,12.12,6.21,999,1021.9,12.2,11.4,999.0,99.0,99.00
2007,01,02,13,00,313,7.6,9.4,2.36,11.43,6.88,999,1021.3,12.2,11.4,999.0,99.0,99.00
2007,01,02,14,00,318,7.9,9.5,99.00,99.00,99.00,999,1021.7,12.0,11.4,999.0,99.0,99.00
2007,01,02,15,00,316,7.2,8.4,2.22,13.79,6.61,999,1022.3,11.8,11.4,999.0,99.0,99.00
2007,01,02,16,00,315,8.6,10.1,2.54,12.12,6.98,999,1022.1,11.4,11.4,999.0,99.0,99.00
2007,01,02,17,00,321,8.6,10.6,2.57,11.43,6.78,999,1022.6,11.3,11.5,999.0,99.0,99.00
2007,01,02,18,00,324,8.3,10.2,2.64,12.90,7.12,999,1023.1,11.4,11.5,999.0,99.0,99.00
2007,01,02,19,00,331,6.8,7.8,2.48,12.90,7.13,999,1023.0,11.3,11.5,999.0,99.0,99.00
2007,01,02,20,00,336,4.9,5.9,2.44,12.12,7.48,999,1022.2,11.3,11.5,999.0,99.0,99.00
2007,01,02,21,00,321,5.7,7.1,2.22,11.43,7.33,999,1021.3,11.3,11.5,999.0,99.0,99.00
2007,01,02,22,00,328,7.8,9.2,2.36,12.12,7.38,999,1020.8,11.2,11.5,999.0,99.0,99.00
2007,01,02,23,00,324,6.7,8.4,2.21,10.81,7.30,999,1020.9,11.0,11.5,999.0,99.0,99.00
2007,01,03,00,00,312,5.8,7.2,2.20,12.12,7.13,999,1021.1,11.1,11.5,999.0,99.0,99.00
2007,01,03,01,00,309,6.2,8.5,2.06,12.90,7.14,999,1021.0,11.2,11.5,999.0,99.0,99.00
2007,01,03,02,00,322,8.3,9.8,2.03,12.12,6.56,999,1021.1,10.9,11.5,999.0,99.0,99.00
2007,01,03,03,00,323,6.5,8.1,2.17,11.43,6.96,999,1020.9,11.1,11.5,999.0,99.0,99.00
2007,01,03,04,00,315,5.6,7.1,2.20,12.12,7.23,999,1021.0,11.2,11.5,999.0,99.0,99.00
2007,01,03,05,00,326,7.2,9.1,2.23,12.90,7.23,999,1021.0,11.0,11.4,999.0,99.0,99.00
2007,01,03,06,00,311,5.0,6.3,2.49,12.90,8.34,999,1021.0,11.2,11.4,999.0,99.0,99.00
2007,01,03,07,00,319,3.8,5.1,2.41,12.12,8.82,999,1021.3,11.1,11.4,999.0,99.0,99.00
2007,01,03,08,00,326,6.0,7.1,2.44,13.79,9.39,999,1021.1,10.9,11.4,999.0,99.0,99.00
2007,01,03,09,00,327,4.0,5.7,2.76,11.43,9.42,999,1020.9,10.9,11.5,999.0,99.0,99.00
2007,01,03,10,00,304,3.1,4.4,2.49,12.12,9.24,999,1021.3,11.1,11.5,999.0,99.0,99.00
2007,01,03,11,00,288,4.2,5.6,2.43,12.90,9.20,999,1021.7,11.0,11.5,999.0,99.0,99.00
2007,01,03,12,00,283,2.8,4.5,3.05,12.12,10.06,999,1021.2,11.1,11.5,999.0,99.0,99.00
2007,01,03,13,00,281,2.0,3.1,2.67,12.90,9.83,999,1021.0,11.2,11.5,999.0,99.0,99.00
2007,01,03,14,00,224,0.8,2.1,2.73,10.81,9.68,999,1020.8,11.3,11.5,999.0,99.0,99.00
2007,01,03,15,00,208,1.4,2.5,2.71,11.43,9.94,999,1021.1,11.3,11.5,999.0,99.0,99.00
2007,01,03,16,00,200,2.8,3.5,2.70,12.90,9.95,999,1021.1,11.1,11.5,999.0,99.0,99.00
2007,01,03,17,00,183,3.0,3.8,2.61,14.81,9.70,999,1021.5,11.4,11.5,999.0,99.0,99.00
2007,01,03,18,00,183,3.7,4.5,2.62,14.81,9.84,999,1021.5,11.6,11.5,999.0,99.0,99.00
2007,01,03,19,00,192,4.6,5.4,2.65,11.43,9.75,999,1021.5,11.8,11.5,999.0,99.0,99.00
2007,01,03,20,00,194,5.1,6.1,2.94,14.81,10.11,999,1020.6,11.9,11.5,999.0,99.0,99.00
2007,01,03,21,00,194,5.5,6.7,2.96,13.79,9.85,999,1019.7,12.2,11.5,999.0,99.0,99.00
2007,01,03,22,00,196,5.9,6.9,3.06,13.79,9.57,999,1019.2,12.4,11.6,999.0,99.0,99.00
2007,01,03,23,00,198,6.4,7.6,2.74,14.81,8.79,999,1019.0,12.4,11.6,999.0,99.0,99.00
2007,01,04,00,00,199,6.6,7.8,2.98,12.12,9.10,999,1019.1,12.5,11.6,999.0,99.0,99.00
2007,01,04,01,00,203,6.3,7.4,3.21,12.90,9.06,999,1018.9,12.4,11.5,999.0,99.0,99.00
2007,01,04,02,00,213,6.6,7.6,2.85,13.79,8.85,999,1018.8,12.4,11.5,999.0,99.0,99.00
2007,01,04,03,00,219,5.9,7.0,3.01,12.12,8.78,999,1018.7,12.3,11.5,999.0,99.0,99.00
2007,01,04,04,00,238,5.8,6.9,2.68,13.79,8.26,999,1018.9,12.5,11.5,999.0,99.0,99.00
2007,01,04,05,00,238,5.0,6.3,2.98,12.12,8.26,999,1018.8,12.4,11.5,999.0,99.0,99.00
2007,01,04,06,00,244,5.0,6.0,2.79,13.79,7.97,999,1018.8,12.4,11.5,999.0,99.0,99.00
2007,01,04,07,00,247,4.3,5.4,3.08,13.79,8.40,999,1018.9,12.4,11.5,999.0,99.0,99.00
2007,01,04,08,00,259,4.1,5.2,3.28,13.79,8.69,999,1019.0,12.3,11.5,999.0,99.0,99.00
2007,01,04,09,00,296,5.6,7.3,3.27,12.12,8.91,999,1018.7,11.9,11.5,999.0,99.0,99.00
2007,01,04,10,00,293,4.6,6.2,3.14,14.81,8.59,999,1018.7,11.5,11.5,999.0,99.0,99.00
2007,01,04,11,00,303,6.1,7.6,3.35,13.79,9.06,999,1019.2,11.6,11.5,999.0,99.0,99.00
2007,01,04,12,00,316,5.6,6.8,99.00,99.00,99.00,999,1018.9,11.5,11.5,999.0,99.0,99.00
2007,01,04,13,00,313,5.6,7.1,3.24,17.39,9.22,999,1019.1,11.3,11.5,999.0,99.0,99.00
2007,01,04,14,00,303,5.1,7.0,3.26,12.90,9.56,999,1019.3,11.4,11.4,999.0,99.0,99.00
2007,01,04,15,00,303,4.8,6.1,99.00,99.00,99.00,999,1019.4,11.5,11.4,999.0,99.0,99.00
2007,01,04,16,00,300,7.7,9.8,3.21,16.00,9.26,999,1019.5,11.6,11.5,999.0,99.0,99.00
2007,01,04,17,00,309,9.0,10.9,3.35,14.81,8.77,999,1020.4,11.1,11.5,999.0,99.0,99.00
2007,01,04,18,00,301,8.1,10.1,3.84,16.00,8.65,999,1020.9,11.4,11.5,999.0,99.0,99.00
2007,01,04,19,00,315,8.9,11.0,3.67,13.79,8.58,999,1021.1,11.0,11.5,999.0,99.0,99.00
2007,01,04,20,00,315,11.8,13.8,3.89,12.12,8.15,999,1020.6,10.5,11.5,999.0,99.0,99.00
2007,01,04,21,00,311,10.2,13.2,3.52,16.00,7.65,999,1020.5,10.0,11.5,999.0,99.0,99.00
2007,01,04,22,00,326,13.2,16.5,99.00,99.00,99.00,999,1020.7,9.3,11.5,999.0,99.0,99.00
2007,01,04,23,00,318,14.4,17.5,3.87,16.00,7.03,999,1020.9,10.0,11.5,999.0,99.0,99.00
2007,01,05,00,00,323,16.1,20.2,3.67,16.00,6.64,999,1021.6,9.7,11.5,999.0,99.0,99.00
2007,01,05,01,00,324,15.4,18.7,4.24,8.33,6.84,999,1022.3,9.8,11.5,999.0,99.0,99.00
2007,01,05,02,00,328,15.5,19.0,4.51,16.00,7.08,999,1023.2,9.8,11.6,999.0,99.0,99.00
2007,01,05,03,00,326,15.3,18.8,4.08,9.09,7.21,999,1023.7,9.6,11.5,999.0,99.0,99.00
2007,01,05,04,00,325,16.3,20.9,4.21,10.00,7.18,999,1024.6,9.2,11.5,999.0,99.0,99.00
2007,01,05,05,00,327,16.7,21.3,4.44,9.09,7.41,999,1025.4,9.2,11.5,999.0,99.0,99.00
2007,01,05,06,00,332,16.1,19.8,4.51,10.00,7.24,999,1026.5,9.0,11.5,999.0,99.0,99.00
2007,01,05,07,00,332,16.3,19.3,4.58,10.00,7.50,999,1027.1,9.0,11.5,999.0,99.0,99.00
2007,01,05,08,00,329,15.7,18.5,4.62,9.09,7.79,999,1027.8,9.1,11.5,999.0,99.0,99.00
2007,01,05,09,00,333,13.7,16.7,4.83,10.81,8.11,999,1028.5,9.0,11.5,999.0,99.0,99.00
2007,01,05,10,00,326,15.7,18.4,4.69,10.00,7.72,999,1028.5,9.2,11.4,999.0,99.0,99.00
2007,01,05,11,00,317,14.1,17.4,4.83,10.81,7.91,999,1028.9,9.2,11.4,999.0,99.0,99.00
2007,01,05,12,00,330,14.1,17.2,5.23,14.81,8.71,999,1029.9,9.1,11.4,999.0,99.0,99.00
2007,01,05,13,00,337,12.1,14.4,4.72,12.12,8.39,999,1030.8,9.0,11.4,999.0,99.0,99.00
2007,01,05,14,00,336,10.0,12.2,4.36,11.43,8.19,999,1031.5,8.7,11.4,999.0,99.0,99.00
2007,01,05,15,00,341,9.3,11.4,4.42,11.43,8.25,999,1032.1,8.5,11.3,999.0,99.0,99.00
2007,01,05,16,00,339,8.3,10.1,4.62,11.43,8.53,999,1032.5,8.4,11.3,999.0,99.0,99.00
2007,01,05,17,00,334,8.6,10.1,4.48,12.12,8.76,999,1032.7,8.3,11.3,999.0,99.0,99.00
2007,01,05,18,00,338,8.2,9.6,4.86,11.43,9.06,999,1033.1,8.3,11.3,999.0,99.0,99.00
2007,01,05,19,00,333,9.4,11.1,4.50,13.79,8.79,999,1033.4,8.8,11.2,999.0,99.0,99.00
2007,01,05,20,00,328,11.8,13.9,4.41,12.12,8.43,999,1032.2,9.5,11.1,999.0,99.0,99.00
2007,01,05,21,00,326,12.7,15.1,4.25,12.12,7.97,999,1031.8,9.7,11.1,999.0,99.0,99.00
2007,01,05,22,00,320,14.2,17.5,4.79,13.79,8.42,999,1031.3,9.7,11.1,999.0,99.0,99.00
2007,01,05,23,00,324,14.0,16.9,4.25,12.90,7.68,999,1031.5,9.9,11.1,999.0,99.0,99.00
2007,01,06,01,00,323,14.1,16.7,3.82,12.90,7.41,999,1032.1,10.4,11.1,999.0,99.0,99.00
2007,01,06,02,00,324,13.9,16.7,3.96,14.81,7.54,999,1032.3,10.4,11.1,999.0,99.0,99.00
2007,01,06,03,00,324,13.2,16.1,3.80,12.90,7.37,999,1032.9,10.5,11.1,999.0,99.0,99.00
2007,01,06,04,00,323,13.9,16.9,3.22,13.79,6.70,999,1033.0,10.4,11.1,999.0,99.0,99.00
2007,01,06,05,00,318,12.4,15.3,3.61,13.79,7.08,999,1033.0,10.3,11.1,999.0,99.0,99.00
2007,01,06,06,00,325,12.5,14.8,3.41,12.90,7.42,999,1033.3,10.3,11.1,999.0,99.0,99.00
2007,01,06,07,00,329,12.4,14.8,2.97,12.90,6.87,999,1033.3,10.3,11.0,999.0,99.0,99.00
2007,01,06,08,00,322,11.5,13.8,3.40,12.90,7.59,999,1032.9,10.2,11.0,999.0,99.0,99.00
2007,01,06,09,00,324,12.7,15.6,3.42,11.43,7.38,999,1032.9,10.2,11.0,999.0,99.0,99.00
2007,01,06,10,00,320,11.1,13.2,3.17,12.90,7.03,999,1033.1,10.2,11.0,999.0,99.0,99.00
2007,01,06,11,00,325,11.5,14.2,2.93,12.12,6.77,999,1033.3,10.3,11.0,999.0,99.0,99.00
2007,01,06,12,00,327,9.6,11.6,3.34,12.12,7.48,999,1033.4,10.3,11.0,999.0,99.0,99.00
2007,01,06,13,00,318,12.6,15.0,3.12,12.90,7.02,999,1032.4,10.4,11.0,999.0,99.0,99.00
2007,01,06,14,00,322,11.8,14.6,3.51,12.12,7.79,999,1032.5,10.4,11.0,999.0,99.0,99.00
2007,01,06,15,00,325,10.6,12.7,3.51,12.12,7.72,999,1032.9,10.6,10.9,999.0,99.0,99.00
2007,01,06,16,00,324,9.5,11.7,3.03,11.43,7.32,999,1033.1,10.6,10.9,999.0,99.0,99.00
2007,01,06,17,00,323,10.4,12.8,2.85,12.12,7.12,999,1033.5,10.5,10.9,999.0,99.0,99.00
2007,01,06,18,00,325,10.9,13.2,3.19,13.79,7.77,999,1033.9,10.8,11.1,999.0,99.0,99.00
2007,01,06,19,00,320,11.1,13.6,3.06,11.43,7.51,999,1033.7,10.8,11.1,999.0,99.0,99.00
2007,01,06,20,00,316,10.3,12.5,99.00,99.00,99.00,999,1033.0,10.7,11.1,999.0,99.0,99.00
2007,01,06,21,00,320,11.3,14.6,2.92,13.79,7.07,999,1032.0,10.8,11.0,999.0,99.0,99.00
2007,01,06,22,00,321,10.5,12.4,3.21,12.90,7.21,999,1032.1,10.8,11.0,999.0,99.0,99.00
2007,01,06,23,00,316,9.7,11.9,3.17,14.81,7.90,999,1032.6,11.1,10.9,999.0,99.0,99.00
2007,01,07,00,00,323,11.6,13.5,3.27,13.79,8.06,999,1033.1,11.4,10.9,999.0,99.0,99.00
2007,01,07,01,00,314,13.0,15.9,4.14,13.79,8.98,999,1032.3,11.3,10.9,999.0,99.0,99.00
2007,01,07,02,00,316,12.3,15.0,3.50,13.79,7.90,999,1032.7,11.2,10.9,999.0,99.0,99.00
2007,01,07,03,00,324,11.0,13.4,3.78,13.79,8.18,999,1033.5,11.2,10.9,999.0,99.0,99.00
2007,01,07,04,00,325,12.4,15.4,4.03,13.79,8.48,999,1033.7,10.8,10.9,999.0,99.0,99.00
2007,01,07,05,00,324,12.8,15.9,3.94,13.79,8.31,999,1033.7,10.9,10.9,999.0,99.0,99.00
2007,01,07,06,00,329,12.5,15.1,3.99,13.79,8.23,999,1033.5,10.8,10.9,999.0,99.0,99.00
2007,01,07,07,00,335,10.1,12.7,4.62,14.81,9.23,999,1033.9,10.7,10.9,999.0,99.0,99.00
2007,01,07,08,00,328,9.4,11.8,4.54,14.81,9.48,999,1034.1,10.7,10.8,999.0,99.0,99.00
2007,01,07,09,00,318,10.0,12.1,4.12,14.81,9.34,999,1033.2,10.7,10.8,999.0,99.0,99.00
2007,01,07,10,00,318,8.5,10.5,4.30,13.79,9.29,999,1033.2,10.8,10.8,999.0,99.0,99.00
2007,01,07,11,00,316,10.6,12.8,3.81,16.00,8.73,999,1033.4,10.8,10.8,999.0,99.0,99.00
2007,01,07,12,00,327,9.3,11.2,4.18,14.81,9.09,999,1033.9,10.7,10.8,999.0,99.0,99.00
2007,01,07,13,00,329,7.5,9.2,3.80,11.43,8.54,999,1034.0,10.6,10.7,999.0,99.0,99.00
2007,01,07,14,00,316,9.2,11.1,3.61,13.79,8.34,999,1033.8,10.6,10.7,999.0,99.0,99.00
2007,01,07,15,00,321,10.8,13.7,3.95,12.90,8.50,999,1034.1,10.7,10.7,999.0,99.0,99.00
2007,01,07,16,00,319,10.4,12.5,3.93,14.81,8.52,999,1034.4,10.7,10.8,999.0,99.0,99.00
2007,01,07,17,00,320,10.5,12.7,3.47,14.81,7.83,999,1034.9,11.0,10.8,999.0,99.0,99.00
2007,01,07,18,00,324,10.1,12.2,2.98,13.79,6.83,999,1035.4,10.8,10.8,999.0,99.0,99.00
2007,01,07,19,00,320,10.8,13.2,3.50,14.81,7.61,999,1035.4,10.8,10.8,999.0,99.0,99.00
2007,01,07,20,00,318,11.4,14.1,3.66,14.81,8.18,999,1034.4,10.8,11.1,999.0,99.0,99.00
2007,01,07,21,00,322,10.2,12.6,3.36,16.00,7.76,999,1033.6,11.0,11.1,999.0,99.0,99.00
2007,01,07,22,00,319,12.4,15.4,4.14,13.79,8.30,999,1032.3,11.2,11.0,999.0,99.0,99.00
2007,01,07,23,00,321,11.8,14.4,3.82,13.79,7.51,999,1031.8,11.2,10.9,999.0,99.0,99.00
2007,01,08,00,00,317,12.1,14.8,4.17,13.79,8.22,999,1031.7,11.3,10.9,999.0,99.0,99.00
2007,01,08,01,00,321,12.2,14.1,4.51,12.90,8.44,999,1031.2,11.3,10.8,999.0,99.0,99.00
2007,01,08,02,00,321,12.2,14.3,4.18,14.81,7.78,999,1030.9,11.4,10.7,999.0,99.0,99.00
2007,01,08,03,00,323,10.9,13.1,4.18,12.90,7.95,999,1031.0,11.4,10.7,999.0,99.0,99.00
2007,01,08,04,00,320,10.0,12.0,3.91,16.00,7.92,999,1031.0,11.3,10.7,999.0,99.0,99.00
2007,01,08,05,00,324,9.1,11.0,3.81,14.81,8.23,999,1031.3,11.3,10.7,999.0,99.0,99.00
2007,01,08,06,00,328,8.7,10.8,3.73,17.39,8.21,999,1031.4,11.1,10.7,999.0,99.0,99.00
2007,01,08,07,00,340,7.7,9.7,3.48,12.90,7.89,999,1031.5,11.0,10.7,999.0,99.0,99.00
2007,01,08,08,00,340,6.7,8.5,3.64,16.00,8.79,999,1031.2,10.7,10.8,999.0,99.0,99.00
2007,01,08,09,00,334,3.6,4.6,3.21,16.00,8.74,999,1030.8,10.4,10.8,999.0,99.0,99.00
2007,01,08,10,00,336,1.8,3.5,3.89,16.00,9.94,999,1030.9,10.3,10.7,999.0,99.0,99.00
2007,01,08,11,00,307,1.2,2.6,99.00,99.00,99.00,999,1030.4,10.3,10.7,999.0,99.0,99.00
2007,01,08,12,00,330,0.9,2.0,3.55,16.00,9.42,999,1029.9,10.1,10.7,999.0,99.0,99.00
2007,01,08,13,00,111,1.5,3.0,3.35,14.81,9.45,999,1029.5,10.0,10.7,999.0,99.0,99.00
2007,01,08,14,00,329,1.3,3.3,4.36,14.81,10.77,999,1029.2,10.3,10.7,999.0,99.0,99.00
2007,01,08,15,00,322,3.3,4.9,3.53,16.00,9.79,999,1028.9,10.3,10.7,999.0,99.0,99.00
2007,01,08,16,00,356,2.8,3.7,3.71,17.39,10.58,999,1029.0,10.1,10.8,999.0,99.0,99.00
2007,01,08,17,00,54,2.3,3.8,3.64,14.81,10.32,999,1029.3,10.2,10.9,999.0,99.0,99.00
2007,01,08,18,00,101,2.4,4.3,3.90,14.81,11.01,999,1029.1,9.9,11.0,999.0,99.0,99.00
2007,01,08,19,00,96,2.8,4.6,3.77,14.81,10.62,999,1029.0,10.1,11.0,999.0,99.0,99.00
2007,01,08,20,00,90,1.9,3.6,3.73,16.00,10.93,999,1028.1,10.4,11.1,999.0,99.0,99.00
2007,01,08,21,00,65,0.5,2.0,3.85,16.00,10.70,999,1026.8,11.2,11.3,999.0,99.0,99.00
2007,01,08,22,00,242,1.5,3.3,4.14,17.39,11.22,999,1026.0,11.2,11.5,999.0,99.0,99.00
2007,01,08,23,00,263,1.9,3.4,4.02,16.00,11.13,999,1025.5,11.3,11.2,999.0,99.0,99.00
2007,01,09,00,00,190,1.7,3.2,4.12,17.39,11.06,999,1025.0,11.5,11.3,999.0,99.0,99.00
2007,01,09,01,00,179,1.4,3.0,4.03,16.00,10.96,999,1024.7,11.2,11.2,999.0,99.0,99.00
2007,01,09,02,00,159,1.2,2.5,4.40,17.39,11.26,999,1024.5,10.8,10.8,999.0,99.0,99.00
2007,01,09,03,00,75,1.9,3.8,3.76,16.00,10.05,999,1024.1,10.7,10.7,999.0,99.0,99.00
2007,01,09,04,00,59,1.5,3.5,4.11,16.00,10.66,999,1023.8,10.5,10.7,999.0,99.0,99.00
2007,01,09,05,00,23,1.8,2.6,3.59,16.00,10.11,999,1023.8,10.5,10.7,999.0,99.0,99.00
2007,01,09,06,00,348,2.5,3.4,4.14,16.00,11.24,999,1023.7,10.2,10.6,999.0,99.0,99.00
2007,01,09,07,00,1,1.3,3.0,3.82,14.81,10.80,999,1023.5,10.5,10.7,999.0,99.0,99.00
2007,01,09,08,00,7,2.9,3.4,3.63,14.81,10.87,999,1023.2,10.7,11.1,999.0,99.0,99.00
2007,01,09,09,00,38,3.3,4.2,3.63,14.81,10.69,999,1022.8,10.6,11.2,999.0,99.0,99.00
2007,01,09,10,00,68,3.7,5.2,3.57,14.81,10.77,999,1022.8,10.6,11.2,999.0,99.0,99.00
2007,01,09,11,00,60,4.2,5.6,3.96,14.81,10.87,999,1022.8,10.7,11.2,999.0,99.0,99.00
2007,01,09,12,00,76,5.0,6.5,4.00,14.81,11.09,999,1022.3,10.4,11.2,999.0,99.0,99.00
2007,01,09,13,00,80,6.0,8.4,3.40,13.79,9.90,999,1021.4,10.3,11.2,999.0,99.0,99.00
2007,01,09,14,00,84,6.2,8.0,3.47,13.79,9.79,999,1020.9,10.0,11.2,999.0,99.0,99.00
2007,01,09,15,00,80,6.9,8.4,3.10,13.79,9.03,999,1020.8,10.2,11.2,999.0,99.0,99.00
2007,01,09,16,00,73,5.8,7.0,3.05,16.00,9.12,999,1021.0,9.9,11.2,999.0,99.0,99.00
2007,01,09,17,00,82,6.1,7.9,2.71,12.90,8.87,999,1021.3,10.8,11.2,999.0,99.0,99.00
2007,01,09,18,00,20,5.4,6.1,2.88,14.81,9.22,999,1022.2,11.0,11.2,999.0,99.0,99.00
2007,01,09,19,00,13,5.1,6.2,2.57,13.79,9.14,999,1022.2,11.0,11.3,999.0,99.0,99.00
2007,01,09,20,00,349,3.7,4.5,2.35,12.90,9.01,999,1021.5,11.1,11.4,999.0,99.0,99.00
2007,01,09,21,00,316,4.3,5.6,2.43,14.81,9.07,999,1020.3,9.6,11.4,999.0,99.0,99.00
2007,01,09,22,00,301,4.8,6.2,2.53,14.81,9.39,999,1019.6,9.2,11.4,999.0,99.0,99.00
2007,01,09,23,00,297,6.3,7.8,2.42,13.79,8.77,999,1019.4,9.2,11.4,999.0,99.0,99.00
2007,01,10,00,00,297,6.1,7.1,2.14,14.81,8.17,999,1018.9,9.2,11.4,999.0,99.0,99.00
2007,01,10,01,00,304,7.5,9.1,2.23,12.90,8.32,999,1018.8,9.3,11.4,999.0,99.0,99.00
2007,01,10,02,00,301,8.9,10.6,2.15,12.90,7.40,999,1018.6,10.3,11.3,999.0,99.0,99.00
2007,01,10,03,00,296,10.3,12.0,2.46,13.79,7.57,999,1018.1,10.6,11.0,999.0,99.0,99.00
2007,01,10,04,00,299,9.0,10.5,2.11,12.90,6.29,999,1018.0,9.9,10.9,999.0,99.0,99.00
2007,01,10,05,00,304,8.5,10.0,2.43,12.90,6.46,999,1018.1,9.5,10.8,999.0,99.0,99.00
2007,01,10,06,00,312,7.8,9.4,2.29,13.79,6.57,999,1018.5,9.3,10.8,999.0,99.0,99.00
2007,01,10,07,00,319,7.8,10.3,2.46,12.12,6.72,999,1018.8,9.3,10.8,999.0,99.0,99.00
2007,01,10,08,00,313,8.9,10.4,2.28,12.90,6.40,999,1018.5,9.3,10.8,999.0,99.0,99.00
2007,01,10,09,00,311,10.0,12.1,2.46,12.90,6.34,999,1018.2,9.1,10.8,999.0,99.0,99.00
2007,01,10,10,00,305,10.9,13.1,2.61,12.90,6.33,999,1017.9,9.4,10.8,999.0,99.0,99.00
2007,01,10,11,00,307,8.9,10.4,2.47,12.12,6.06,999,1017.8,10.3,10.9,999.0,99.0,99.00
2007,01,10,12,00,304,10.4,12.2,99.00,99.00,99.00,999,1016.8,10.8,10.8,999.0,99.0,99.00
2007,01,10,13,00,298,12.5,15.4,2.31,12.90,5.61,999,1016.1,10.8,10.8,999.0,99.0,99.00
2007,01,10,14,00,300,12.0,14.3,2.24,12.12,5.29,999,1016.0,10.9,11.1,999.0,99.0,99.00
2007,01,10,15,00,299,11.0,13.1,2.17,5.56,5.19,999,1016.5,10.7,11.1,999.0,99.0,99.00
