YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2015,01,02,08,50,88,5.6,6.3,1.16,12.90,6.39,999,1020.9,10.0,13.6,999.0,99.0,99.00
2015,01,02,09,50,85,6.6,7.7,1.28,13.79,6.63,999,1021.0,9.6,13.5,999.0,99.0,99.00
2015,01,02,10,50,86,6.4,7.4,1.19,12.90,5.63,999,1021.2,9.4,13.4,999.0,99.0,99.00
2015,01,02,11,50,90,7.2,8.8,1.18,12.90,5.62,999,1021.0,8.8,13.2,999.0,99.0,99.00
2015,01,02,12,50,92,6.4,7.3,1.12,12.90,5.36,999,1020.8,8.4,13.1,999.0,99.0,99.00
2015,01,02,13,50,82,7.2,8.7,1.42,12.90,6.63,999,1021.0,8.1,13.0,999.0,99.0,99.00
2015,01,02,14,50,80,7.1,8.4,1.32,12.90,6.22,999,1021.5,8.3,12.9,999.0,99.0,99.00
2015,01,02,15,50,85,7.6,8.9,1.31,12.90,5.63,999,1022.0,8.3,12.9,999.0,99.0,99.00
2015,01,02,16,50,84,8.2,9.5,1.17,12.90,5.65,999,1022.4,8.3,12.9,999.0,99.0,99.00
2015,01,02,17,50,90,8.8,10.5,1.15,12.90,5.14,999,1022.5,8.5,12.9,999.0,99.0,99.00
2015,01,02,18,50,92,7.5,8.8,1.21,12.90,5.48,999,1022.5,9.0,12.9,999.0,99.0,99.00
2015,01,02,19,50,90,7.0,8.3,1.22,12.12,6.03,999,1021.5,9.6,12.9,999.0,99.0,99.00
2015,01,02,20,50,93,5.9,6.8,1.01,12.12,5.73,999,1020.7,10.2,13.2,999.0,99.0,99.00
2015,01,02,21,50,84,3.6,4.3,1.06,12.12,6.60,999,1020.2,10.7,13.1,999.0,99.0,99.00
2015,01,02,22,50,90,0.7,1.8,1.11,12.12,7.45,999,1020.4,11.8,13.0,999.0,99.0,99.00
2015,01,02,23,50,180,0.0,0.4,1.05,12.12,7.90,999,1020.5,12.8,13.1,999.0,99.0,99.00
2015,01,03,00,50,292,0.9,1.5,0.96,11.43,7.48,999,1020.0,11.5,13.3,999.0,99.0,99.00
2015,01,03,01,50,281,1.0,1.6,1.00,11.43,7.63,999,1020.1,11.2,13.3,999.0,99.0,99.00
2015,01,03,02,50,272,2.6,3.4,1.00,11.43,7.67,999,1020.9,11.5,13.2,999.0,99.0,99.00
2015,01,03,03,50,291,3.2,4.2,0.97,12.12,7.70,999,1021.4,11.8,13.2,999.0,99.0,99.00
2015,01,03,04,50,316,3.8,4.7,1.02,12.12,8.02,999,1021.6,11.9,13.2,999.0,99.0,99.00
2015,01,03,05,50,323,3.2,4.0,0.98,12.12,7.91,999,1021.6,12.0,13.2,999.0,99.0,99.00
2015,01,03,06,50,325,3.9,5.2,0.93,11.43,7.44,999,1022.0,12.0,13.1,999.0,99.0,99.00
2015,01,03,07,50,347,5.1,6.2,0.94,11.43,7.13,999,1022.1,11.9,13.1,999.0,99.0,99.00
2015,01,03,08,50,335,5.6,6.8,0.94,12.12,6.15,999,1021.8,11.7,12.9,999.0,99.0,99.00
2015,01,03,09,50,336,3.9,4.7,1.00,11.43,6.09,999,1022.1,11.6,12.8,999.0,99.0,99.00
2015,01,03,10,50,323,2.3,3.2,0.97,11.43,6.30,999,1022.2,11.7,12.8,999.0,99.0,99.00
2015,01,03,11,50,81,3.7,4.7,0.86,11.43,6.02,999,1022.8,9.9,12.7,999.0,99.0,99.00
2015,01,03,12,50,82,4.0,4.6,0.94,11.43,6.15,999,1022.6,9.8,12.7,999.0,99.0,99.00
2015,01,03,13,50,92,4.6,5.5,0.91,12.12,6.42,999,1022.6,9.8,12.8,999.0,99.0,99.00
2015,01,03,14,50,86,5.6,6.3,0.96,10.81,6.27,999,1022.8,8.9,12.8,999.0,99.0,99.00
2015,01,03,15,50,89,5.9,7.2,0.90,11.43,5.28,999,1023.1,8.8,12.8,999.0,99.0,99.00
2015,01,03,16,50,79,5.5,6.7,0.92,11.43,5.41,999,1024.0,8.7,12.8,999.0,99.0,99.00
2015,01,03,17,50,84,4.5,5.5,0.93,12.12,5.78,999,1025.0,9.0,12.8,999.0,99.0,99.00
2015,01,03,18,50,93,4.5,5.5,0.96,11.43,6.03,999,1024.8,9.5,12.9,999.0,99.0,99.00
2015,01,03,19,50,87,3.7,4.3,0.95,11.43,5.89,999,1024.4,10.1,13.0,999.0,99.0,99.00
2015,01,03,20,50,89,2.9,3.4,0.89,11.43,6.23,999,1024.2,10.6,13.0,999.0,99.0,99.00
2015,01,03,21,50,100,2.3,3.2,0.95,12.12,7.19,999,1023.8,11.1,13.2,999.0,99.0,99.00
2015,01,03,22,50,108,1.5,2.1,0.87,11.43,7.46,999,1024.1,11.4,13.5,999.0,99.0,99.00
2015,01,03,23,50,180,1.3,2.1,0.91,12.12,7.67,999,1024.7,11.7,13.6,999.0,99.0,99.00
2015,01,04,00,50,213,1.3,2.0,0.97,12.12,7.47,999,1025.0,11.9,13.6,999.0,99.0,99.00
2015,01,04,01,50,313,0.4,0.8,0.90,10.81,7.38,999,1025.2,12.0,13.5,999.0,99.0,99.00
2015,01,04,02,50,350,1.1,1.8,0.90,11.43,7.38,999,1025.2,11.9,13.5,999.0,99.0,99.00
2015,01,04,03,50,327,0.6,1.0,0.83,12.12,7.46,999,1025.4,11.9,13.5,999.0,99.0,99.00
2015,01,04,04,50,358,0.8,1.3,0.85,12.90,7.50,999,1025.6,11.9,13.4,999.0,99.0,99.00
2015,01,04,05,50,67,2.3,3.0,0.94,12.12,7.52,999,1026.2,11.6,13.4,999.0,99.0,99.00
2015,01,04,06,50,85,2.1,2.6,0.91,12.90,7.59,999,1026.5,11.4,13.4,999.0,99.0,99.00
2015,01,04,07,50,82,3.6,4.1,0.87,12.12,7.28,999,1026.1,11.3,13.4,999.0,99.0,99.00
2015,01,04,08,50,83,3.6,4.3,0.94,11.43,7.93,999,1026.3,10.7,13.4,999.0,99.0,99.00
2015,01,04,09,50,83,4.9,5.5,0.81,12.90,6.57,999,1026.5,10.0,13.4,999.0,99.0,99.00
2015,01,04,10,50,80,5.3,6.1,0.91,13.79,6.48,999,1027.4,9.7,13.3,999.0,99.0,99.00
2015,01,04,11,50,84,6.4,7.3,0.92,12.90,6.38,999,1027.4,9.8,13.3,999.0,99.0,99.00
2015,01,04,12,50,81,5.6,6.5,0.99,12.90,5.88,999,1027.5,10.0,13.3,999.0,99.0,99.00
2015,01,04,13,50,89,6.8,7.9,0.92,12.90,5.57,999,1027.8,9.6,13.2,999.0,99.0,99.00
2015,01,04,14,50,97,8.6,10.0,1.16,12.90,5.86,999,1027.2,9.6,13.2,999.0,99.0,99.00
2015,01,04,15,50,73,5.9,7.5,1.14,12.90,5.96,999,1028.9,10.2,13.1,999.0,99.0,99.00
2015,01,04,16,50,79,5.5,6.6,1.08,12.90,6.79,999,1029.7,9.8,13.1,999.0,99.0,99.00
2015,01,04,17,50,82,6.3,7.9,1.06,11.43,6.39,999,1029.8,10.0,13.2,999.0,99.0,99.00
2015,01,04,18,50,89,6.9,8.5,1.25,12.12,6.96,999,1029.4,9.8,13.3,999.0,99.0,99.00
2015,01,04,19,50,94,4.8,5.7,1.20,12.12,7.02,999,1029.0,10.5,13.3,999.0,99.0,99.00
2015,01,04,20,50,96,3.8,5.3,1.31,12.12,8.61,999,1028.4,11.1,13.3,999.0,99.0,99.00
2015,01,04,21,50,89,2.3,3.1,1.23,12.90,8.99,999,1028.8,11.9,13.3,999.0,99.0,99.00
2015,01,04,22,50,71,1.0,1.8,1.22,17.39,10.10,999,1028.6,12.3,13.4,999.0,99.0,99.00
2015,01,04,23,50,299,1.5,2.1,1.21,11.43,10.24,999,1029.2,12.5,13.4,999.0,99.0,99.00
2015,01,05,00,50,326,2.6,3.4,1.26,17.39,10.77,999,1029.1,12.3,13.6,999.0,99.0,99.00
2015,01,05,01,50,16,1.9,2.6,1.11,17.39,10.70,999,1028.7,12.1,13.8,999.0,99.0,99.00
2015,01,05,02,50,44,2.3,3.0,1.45,11.43,11.10,999,1028.4,12.1,13.8,999.0,99.0,99.00
2015,01,05,03,50,30,1.8,2.5,1.26,17.39,11.36,999,1028.7,12.3,13.8,999.0,99.0,99.00
2015,01,05,04,50,92,2.2,2.9,1.14,17.39,10.70,999,1028.7,12.4,13.8,999.0,99.0,99.00
2015,01,05,05,50,37,2.7,3.6,1.18,17.39,10.80,999,1028.9,11.7,13.7,999.0,99.0,99.00
2015,01,05,06,50,50,4.1,4.9,1.40,17.39,11.60,999,1028.9,11.5,13.4,999.0,99.0,99.00
2015,01,05,07,50,55,5.7,6.7,1.40,16.00,10.58,999,1028.8,11.5,13.2,999.0,99.0,99.00
2015,01,05,08,50,63,6.3,7.4,1.36,16.00,8.25,999,1028.6,11.0,13.1,999.0,99.0,99.00
2015,01,05,09,50,63,6.0,7.1,1.57,16.00,8.55,999,1028.8,11.6,13.1,999.0,99.0,99.00
2015,01,05,10,50,79,6.8,8.0,1.28,16.00,8.26,999,1028.3,11.5,13.1,999.0,99.0,99.00
2015,01,05,11,50,79,7.5,8.6,1.35,16.00,7.47,999,1028.0,11.4,13.0,999.0,99.0,99.00
2015,01,05,12,50,65,6.6,7.6,1.32,16.00,7.31,999,1028.0,10.7,13.0,999.0,99.0,99.00
2015,01,05,13,50,72,6.8,8.2,1.35,16.00,7.92,999,1028.0,11.0,13.0,999.0,99.0,99.00
2015,01,05,14,50,82,7.7,9.2,1.30,16.00,7.43,999,1027.7,10.6,13.0,999.0,99.0,99.00
2015,01,05,15,50,88,8.8,10.4,1.26,16.00,6.64,999,1027.4,10.8,13.0,999.0,99.0,99.00
2015,01,05,16,50,78,8.6,10.0,1.39,14.81,6.45,999,1027.5,10.4,13.0,999.0,99.0,99.00
2015,01,05,17,50,84,8.0,9.1,1.30,16.00,6.82,999,1027.9,10.4,13.1,999.0,99.0,99.00
2015,01,05,18,50,66,6.8,7.6,1.32,14.81,6.77,999,1027.5,10.6,13.1,999.0,99.0,99.00
2015,01,05,19,50,87,6.2,7.2,1.14,14.81,7.08,999,1026.5,11.7,13.1,999.0,99.0,99.00
2015,01,05,20,50,76,7.0,8.1,1.15,14.81,6.59,999,1025.6,12.3,13.1,999.0,99.0,99.00
2015,01,05,21,50,73,5.8,6.6,1.10,14.81,6.86,999,1025.4,12.8,13.1,999.0,99.0,99.00
2015,01,05,22,50,72,5.5,6.6,1.15,14.81,7.58,999,1025.5,13.0,13.2,999.0,99.0,99.00
2015,01,05,23,50,41,5.2,6.2,1.03,14.81,8.12,999,1025.2,12.6,13.2,999.0,99.0,99.00
2015,01,06,00,50,26,3.5,4.3,1.05,13.79,9.45,999,1024.9,12.6,13.2,999.0,99.0,99.00
2015,01,06,01,50,22,2.5,3.3,0.95,14.81,9.68,999,1025.0,12.8,13.2,999.0,99.0,99.00
2015,01,06,02,50,62,4.6,5.4,1.13,14.81,10.27,999,1024.5,12.7,13.2,999.0,99.0,99.00
2015,01,06,03,50,59,4.8,5.7,1.01,14.81,8.85,999,1024.4,12.6,13.3,999.0,99.0,99.00
2015,01,06,04,50,66,5.3,6.6,1.04,13.79,8.62,999,1024.2,12.9,13.3,999.0,99.0,99.00
2015,01,06,05,50,81,6.8,7.9,1.06,13.79,7.59,999,1023.7,12.7,13.4,999.0,99.0,99.00
2015,01,06,06,50,78,7.8,9.3,0.94,14.81,6.17,999,1022.8,12.6,13.5,999.0,99.0,99.00
2015,01,06,07,50,81,8.0,9.4,1.14,13.79,6.22,999,1022.4,12.1,13.5,999.0,99.0,99.00
2015,01,06,08,50,74,7.4,8.5,1.17,14.81,5.74,999,1022.7,11.8,13.4,999.0,99.0,99.00
2015,01,06,09,50,66,7.0,8.5,1.21,13.79,5.90,999,1023.4,12.2,13.3,999.0,99.0,99.00
2015,01,06,10,50,58,8.2,10.0,1.24,13.79,6.48,999,1023.3,12.6,13.2,999.0,99.0,99.00
2015,01,06,11,50,64,8.7,10.2,1.14,13.79,5.60,999,1022.9,12.2,13.2,999.0,99.0,99.00
2015,01,06,12,50,65,7.8,9.7,1.08,13.79,5.24,999,1022.5,12.6,13.2,999.0,99.0,99.00
2015,01,06,13,50,73,7.6,8.8,1.17,13.79,5.27,999,1022.5,11.9,13.2,999.0,99.0,99.00
2015,01,06,14,50,71,9.6,11.7,1.14,13.79,4.99,999,1022.7,12.1,13.2,999.0,99.0,99.00
2015,01,06,15,50,71,9.0,10.5,1.19,13.79,5.09,999,1023.1,11.5,13.2,999.0,99.0,99.00
2015,01,06,16,50,84,8.3,9.9,1.24,13.79,5.25,999,1023.3,11.9,13.2,999.0,99.0,99.00
2015,01,06,17,50,82,9.9,11.5,1.12,9.09,4.71,999,1023.3,12.2,13.3,999.0,99.0,99.00
2015,01,06,18,50,88,8.5,10.0,1.11,12.12,4.76,999,1023.4,13.2,13.4,999.0,99.0,99.00
2015,01,06,19,50,82,8.1,9.2,1.14,9.09,4.82,999,1022.5,13.9,13.5,999.0,99.0,99.00
2015,01,06,20,50,75,7.7,9.1,1.11,12.90,5.38,999,1021.5,14.1,13.5,999.0,99.0,99.00
2015,01,06,21,50,79,7.9,9.4,1.10,10.81,5.24,999,1021.0,14.7,13.6,999.0,99.0,99.00
2015,01,06,22,50,80,7.0,7.8,1.16,12.90,5.67,999,1020.7,15.0,13.6,999.0,99.0,99.00
2015,01,06,23,50,77,6.1,7.0,1.21,13.79,6.18,999,1020.8,15.0,13.5,999.0,99.0,99.00
2015,01,07,00,50,77,5.5,6.4,1.15,12.12,6.23,999,1020.7,14.8,13.5,999.0,99.0,99.00
2015,01,07,01,50,89,6.4,7.7,1.21,17.39,7.07,999,1020.9,14.9,13.4,999.0,99.0,99.00
2015,01,07,02,50,87,6.3,7.5,1.27,17.39,7.65,999,1021.2,14.4,13.5,999.0,99.0,99.00
2015,01,07,03,50,68,4.9,6.3,1.23,10.00,7.25,999,1021.9,13.7,13.5,999.0,99.0,99.00
2015,01,07,04,50,61,5.2,6.1,1.42,11.43,7.54,999,1022.0,14.0,13.5,999.0,99.0,99.00
2015,01,07,05,50,77,7.0,8.2,1.47,12.12,7.94,999,1021.4,13.6,13.4,999.0,99.0,99.00
2015,01,07,06,50,86,5.8,7.3,1.28,10.00,6.64,999,1021.3,13.4,13.3,999.0,99.0,99.00
2015,01,07,07,50,70,6.4,7.6,1.39,12.90,6.97,999,1021.1,13.6,13.3,999.0,99.0,99.00
2015,01,07,08,50,87,8.2,9.6,1.25,12.12,6.30,999,1020.6,13.1,13.3,999.0,99.0,99.00
2015,01,07,09,50,84,9.6,11.8,1.40,10.00,5.82,999,1020.6,13.1,13.1,999.0,99.0,99.00
2015,01,07,10,50,83,9.4,11.3,1.46,10.00,5.82,999,1020.3,13.5,13.0,999.0,99.0,99.00
2015,01,07,11,50,83,7.3,8.8,1.35,10.81,5.74,999,1020.1,13.2,13.0,999.0,99.0,99.00
2015,01,07,12,50,84,8.7,11.3,1.51,11.43,6.18,999,1019.4,13.1,13.1,999.0,99.0,99.00
2015,01,07,13,50,77,7.5,9.7,1.45,11.43,5.83,999,1019.4,13.0,13.1,999.0,99.0,99.00
2015,01,07,14,50,85,7.8,9.7,1.61,11.43,6.08,999,1020.5,12.4,13.1,999.0,99.0,99.00
2015,01,07,15,50,82,8.5,10.5,1.77,11.43,6.91,999,1020.9,12.5,13.1,999.0,99.0,99.00
2015,01,07,16,50,81,8.4,10.0,1.53,10.81,6.16,999,1021.6,12.5,13.1,999.0,99.0,99.00
2015,01,07,17,50,79,8.2,10.1,1.55,10.81,6.35,999,1021.9,13.1,13.2,999.0,99.0,99.00
2015,01,07,18,50,86,8.4,10.4,1.69,10.81,6.14,999,1021.7,13.5,13.2,999.0,99.0,99.00
2015,01,07,19,50,86,8.0,9.8,1.67,11.43,6.88,999,1020.7,14.2,13.3,999.0,99.0,99.00
2015,01,07,20,50,80,6.6,7.7,1.48,11.43,6.61,999,1019.9,14.8,13.3,999.0,99.0,99.00
2015,01,07,21,50,74,5.6,6.7,1.42,11.43,6.82,999,1019.2,15.0,13.4,999.0,99.0,99.00
2015,01,07,22,50,69,5.2,6.4,1.32,11.43,6.71,999,1019.2,15.7,13.7,999.0,99.0,99.00
2015,01,07,23,50,80,4.6,5.7,1.36,11.43,7.60,999,1019.2,15.9,13.7,999.0,99.0,99.00
2015,01,08,00,50,86,5.8,6.9,1.26,10.81,7.67,999,1018.5,15.7,13.7,999.0,99.0,99.00
2015,01,08,01,50,88,4.8,5.6,1.49,11.43,8.59,999,1018.5,15.8,13.7,999.0,99.0,99.00
2015,01,08,02,50,97,3.9,5.1,1.27,11.43,8.04,999,1018.7,15.0,13.8,999.0,99.0,99.00
2015,01,08,03,50,102,3.8,4.5,1.32,10.81,8.21,999,1018.6,14.9,13.9,999.0,99.0,99.00
2015,01,08,04,50,86,4.1,5.0,1.27,10.00,7.99,999,1018.5,14.8,13.9,999.0,99.0,99.00
2015,01,08,05,50,84,4.5,5.5,1.23,10.00,8.11,999,1018.3,14.3,13.8,999.0,99.0,99.00
2015,01,08,06,50,56,1.6,2.2,1.25,10.00,8.26,999,1018.3,13.8,13.7,999.0,99.0,99.00
2015,01,08,07,50,76,4.0,5.2,1.32,10.81,8.28,999,1018.1,13.4,13.6,999.0,99.0,99.00
2015,01,08,08,50,76,4.8,5.7,1.23,10.00,7.79,999,1017.7,13.3,13.2,999.0,99.0,99.00
2015,01,08,09,50,80,6.1,7.2,1.29,10.00,7.69,999,1017.7,13.3,13.0,999.0,99.0,99.00
2015,01,08,10,50,78,6.9,8.1,1.29,10.00,6.82,999,1017.9,13.2,12.9,999.0,99.0,99.00
2015,01,08,11,50,86,7.4,8.9,1.24,10.00,6.71,999,1017.0,13.2,12.9,999.0,99.0,99.00
2015,01,08,12,50,85,7.5,9.6,1.32,10.00,6.33,999,1016.4,13.1,12.9,999.0,99.0,99.00
2015,01,08,13,50,82,7.8,9.5,1.26,9.09,5.75,999,1016.2,13.1,12.9,999.0,99.0,99.00
2015,01,08,14,50,89,6.4,7.8,1.28,9.09,6.02,999,1017.1,13.1,12.8,999.0,99.0,99.00
2015,01,08,15,50,83,3.2,4.2,1.56,19.05,7.35,999,1018.3,13.0,12.9,999.0,99.0,99.00
2015,01,08,16,50,96,2.3,3.7,1.22,17.39,6.97,999,1018.8,13.1,12.8,999.0,99.0,99.00
2015,01,08,17,50,85,5.1,6.1,1.24,17.39,7.43,999,1018.8,12.8,12.9,999.0,99.0,99.00
2015,01,08,18,50,87,5.6,6.9,1.41,17.39,7.74,999,1018.2,12.7,12.8,999.0,99.0,99.00
2015,01,08,19,50,89,5.1,6.0,1.42,17.39,7.43,999,1017.3,13.2,12.9,999.0,99.0,99.00
2015,01,08,20,50,88,4.0,5.0,1.37,17.39,8.23,999,1016.6,13.6,12.9,999.0,99.0,99.00
2015,01,08,21,50,79,3.6,4.6,1.49,17.39,9.33,999,1016.4,13.6,12.9,999.0,99.0,99.00
2015,01,08,22,50,79,5.1,6.1,1.24,17.39,8.29,999,1016.1,14.3,13.0,999.0,99.0,99.00
2015,01,08,23,50,80,5.1,5.9,1.38,17.39,9.26,999,1015.9,14.2,13.0,999.0,99.0,99.00
2015,01,09,00,50,77,4.8,5.7,1.41,17.39,9.04,999,1015.7,14.3,13.1,999.0,99.0,99.00
2015,01,09,01,50,127,1.9,2.7,1.45,16.00,8.87,999,1016.2,14.0,13.2,999.0,99.0,99.00
2015,01,09,02,50,81,2.4,4.1,1.47,17.39,9.15,999,1016.5,14.4,13.2,999.0,99.0,99.00
2015,01,09,03,50,80,2.1,3.3,1.79,17.39,10.87,999,1016.3,13.7,13.3,999.0,99.0,99.00
2015,01,09,04,50,82,2.8,3.6,1.92,17.39,10.71,999,1016.0,13.5,13.2,999.0,99.0,99.00
2015,01,09,05,50,71,2.9,4.0,1.84,13.79,10.43,999,1016.1,13.3,13.2,999.0,99.0,99.00
2015,01,09,06,50,45,1.4,2.3,1.69,14.81,9.99,999,1016.3,13.0,13.2,999.0,99.0,99.00
2015,01,09,07,50,48,2.2,2.9,2.18,16.00,10.85,999,1015.9,13.2,13.1,999.0,99.0,99.00
2015,01,09,08,50,30,0.9,2.1,1.94,13.79,10.32,999,1015.9,13.0,13.1,999.0,99.0,99.00
2015,01,09,09,50,75,2.7,3.8,2.08,12.90,10.61,999,1015.7,12.7,13.1,999.0,99.0,99.00
2015,01,09,10,50,87,4.6,5.8,2.43,13.79,11.17,999,1015.9,12.9,13.1,999.0,99.0,99.00
2015,01,09,11,50,70,3.1,4.2,2.32,12.12,10.76,999,1016.0,12.9,13.1,999.0,99.0,99.00
2015,01,09,12,50,60,2.7,4.0,2.30,13.79,10.51,999,1015.8,12.9,13.0,999.0,99.0,99.00
2015,01,09,13,50,75,4.0,5.1,2.16,12.90,10.43,999,1015.5,12.8,13.0,999.0,99.0,99.00
2015,01,09,14,50,80,3.7,5.3,2.31,12.12,10.48,999,1015.7,12.8,12.9,999.0,99.0,99.00
2015,01,09,15,50,61,2.2,3.5,2.12,13.79,10.31,999,1016.0,12.6,12.9,999.0,99.0,99.00
2015,01,09,16,50,91,2.4,3.5,2.01,11.43,10.00,999,1016.9,12.6,12.9,999.0,99.0,99.00
2015,01,09,17,50,108,3.5,4.7,2.02,12.90,10.01,999,1016.9,12.7,13.0,999.0,99.0,99.00
2015,01,09,18,50,113,2.8,4.3,2.28,13.79,10.47,999,1016.5,12.9,13.1,999.0,99.0,99.00
2015,01,09,19,50,117,3.2,4.4,2.17,13.79,10.34,999,1015.6,13.3,13.2,999.0,99.0,99.00
2015,01,09,20,50,286,0.8,1.6,2.41,12.12,10.31,999,1015.6,13.8,13.3,999.0,99.0,99.00
2015,01,09,21,50,221,0.8,1.4,2.53,14.81,10.58,999,1015.3,14.2,13.6,999.0,99.0,99.00
2015,01,09,22,50,355,3.6,4.8,2.46,12.12,10.23,999,1015.3,13.5,13.6,999.0,99.0,99.00
2015,01,09,23,50,11,3.0,4.0,2.49,14.81,10.50,999,1015.1,13.9,13.6,999.0,99.0,99.00
2015,01,10,00,50,325,3.7,5.1,2.50,14.81,10.67,999,1015.0,13.6,13.5,999.0,99.0,99.00
2015,01,10,01,50,1,1.7,2.4,2.39,14.81,10.36,999,1015.1,13.5,13.3,999.0,99.0,99.00
2015,01,10,02,50,229,1.1,2.0,2.21,14.81,10.38,999,1015.6,13.1,13.2,999.0,99.0,99.00
2015,01,10,03,50,250,1.1,1.8,2.43,13.79,10.30,999,1015.6,13.2,13.1,999.0,99.0,99.00
2015,01,10,04,50,201,1.9,2.8,2.41,13.79,10.26,999,1016.1,13.0,13.1,999.0,99.0,99.00
2015,01,10,05,50,314,2.8,3.7,2.00,16.00,9.82,999,1016.2,13.2,13.0,999.0,99.0,99.00
2015,01,10,06,50,24,1.4,2.1,2.16,14.81,9.82,999,1015.7,13.0,13.0,999.0,99.0,99.00
2015,01,10,07,50,267,0.7,1.6,2.28,13.79,9.92,999,1015.5,12.5,13.0,999.0,99.0,99.00
2015,01,10,08,50,319,3.0,4.4,2.20,13.79,9.47,999,1015.2,12.8,13.0,999.0,99.0,99.00
2015,01,10,09,50,303,3.5,5.0,2.11,13.79,9.39,999,1015.0,12.1,13.0,999.0,99.0,99.00
2015,01,10,10,50,280,2.4,4.3,2.31,13.79,9.76,999,1015.6,11.7,13.1,999.0,99.0,99.00
2015,01,10,11,50,290,3.0,4.1,2.16,13.79,9.77,999,1015.3,12.4,13.0,999.0,99.0,99.00
2015,01,10,12,50,325,2.3,3.7,1.98,13.79,9.17,999,1015.5,12.4,13.0,999.0,99.0,99.00
